"DATA_YEAR","VICTIM_ID","OFFENSE_ID"
2017,100670176,114339365
2017,100670238,114339433
2017,100670383,114339587
2017,100670457,114339664
2017,100670475,114339685
2017,101707646,115378571
2017,101707685,115378617
2017,101707703,115378637
2017,101707733,115378669
2017,101707744,115378678
2017,101707744,115378677
2017,101707780,115378716
2017,101707848,115378787
2017,101707872,115378811
2017,101707881,115378822
2017,100670167,114339363
2017,100670227,114339416
2017,100670267,114339457
2017,100670309,114339504
2017,100670354,114339554
2017,100670468,114339675
2017,100670468,114339674
2017,100670479,114339686
2017,110770687,124516180
2017,110775566,124520851
2017,110775566,124520852
2017,110770690,124516186
2017,110770690,124516185
2017,110775567,124520853
2017,110775568,124520853
2017,110775570,124516183
2017,110775570,124516184
2017,111057167,124805763
2017,111061530,124797819
2017,111057182,124801258
2017,111061499,124801264
2017,111061487,124797775
2017,98166908,111815013
2017,98166914,111815018
2017,98166974,111815090
2017,98167058,111815174
2017,98167087,111815201
2017,98167102,111815219
2017,98167181,111815308
2017,98167203,111815328
2017,98167242,111815377
2017,98167280,111815417
2017,98463778,112118995
2017,98463778,112118996
2017,98463810,112119037
2017,98463921,112119151
2017,98463975,112119210
2017,98463975,112119207
2017,98464000,112119227
2017,98464067,112119298
2017,98464080,112119313
2017,98464078,112119313
2017,98464141,112119377
2017,98166888,111814991
2017,98166905,111815011
2017,98166971,111815081
2017,98167004,111815114
2017,98167090,111815207
2017,98167129,111815250
2017,98167168,111815294
2017,98167255,111815388
2017,98167302,111815439
2017,98166897,111814995
2017,98166900,111815004
2017,98166938,111815048
2017,98166969,111815075
2017,98167000,111815109
2017,98167027,111815133
2017,98167027,111815127
2017,98167027,111815138
2017,98167120,111815238
2017,98167157,111815288
2017,98167320,111815445
2017,98809857,112470687
2017,98809883,112470710
2017,98809894,112470725
2017,98809918,112470748
2017,98810017,112470862
2017,98810033,112470879
2017,98463774,112118999
2017,98463811,112119034
