"DATA_YEAR","NIBRS_MONTH_ID","AGENCY_ID","MONTH_NUM","DATA_YEAR","REPORTED_STATUS","REPORT_DATE","UPDATE_FLAG","ORIG_FORMAT","DATA_HOME","DDOCNAME","DID","MONTH_PUB_STATUS"
2017,7723264,20408,7,2017,"I",01-JUL-07,"Y","F","C","2017_07_VA1030000_NIBRS",26562716,0
2017,7757802,20408,8,2017,"I",01-AUG-08,"Y","F","C","2017_08_VA1030000_NIBRS",26634795,0
2017,7781224,20408,9,2017,"I",01-SEP-09,"Y","F","C","2017_09_VA1030000_NIBRS",26634403,0
2017,7798372,20408,10,2017,"I",01-OCT-10,"Y","F","C","2017_10_VA1030000_NIBRS",26554826,0
2017,7815972,20408,11,2017,"I",01-NOV-11,"Y","F","C","2017_11_VA1030000_NIBRS",26629054,0
2017,7848998,20408,12,2017,"I",01-DEC-12,"Y","F","C","2017_12_VA1030000_NIBRS",26624462,0
2017,7497733,20065,1,2017,"I",01-JAN-01,"Y","F","C","2017_01_VA0070100_NIBRS",26514557,0
2017,7531021,20065,2,2017,"I",01-FEB-02,"Y","F","C","2017_02_VA0070100_NIBRS",26598178,0
2017,7557245,20065,3,2017,"I",01-MAR-03,"Y","F","C","2017_03_VA0070100_NIBRS",26444337,0
2017,7639516,20065,4,2017,"I",01-APR-04,"Y","F","C","2017_04_VA0070100_NIBRS",26526110,0
2017,7663070,20065,5,2017,"I",01-MAY-05,"Y","F","C","2017_05_VA0070100_NIBRS",26444353,0
2017,7691181,20065,6,2017,"I",01-JUN-06,"Y","F","C","2017_06_VA0070100_NIBRS",26598128,0
2017,7719532,20065,7,2017,"I",01-JUL-07,"Y","F","C","2017_07_VA0070100_NIBRS",26444056,0
2017,7755939,20065,8,2017,"I",01-AUG-08,"Y","F","C","2017_08_VA0070100_NIBRS",26597935,0
2017,7476127,20148,1,2017,"I",01-JAN-01,"Y","F","C","2017_01_VA0340000_NIBRS",20237895,0
2017,7531137,20148,2,2017,"I",01-FEB-02,"Y","F","C","2017_02_VA0340000_NIBRS",26595747,0
2017,7557443,20148,3,2017,"I",01-MAR-03,"Y","F","C","2017_03_VA0340000_NIBRS",26589304,0
2017,7639730,20148,4,2017,"I",01-APR-04,"Y","F","C","2017_04_VA0340000_NIBRS",26589319,0
2017,7666251,20148,5,2017,"I",01-MAY-05,"Y","F","C","2017_05_VA0340000_NIBRS",26600170,0
2017,7692383,20148,6,2017,"I",01-JUN-06,"Y","F","C","2017_06_VA0340000_NIBRS",26595816,0
2017,7719842,20148,7,2017,"I",01-JUL-07,"Y","F","C","2017_07_VA0340000_NIBRS",26600258,0
