N,DATA_YEAR,ARRESTEE_ID,INCIDENT_ID,ARREST_DATE,MULTIPLE_INDICATOR,AGE_NUM,SEX_CODE,ARREST_TYPE_NAME,OFFENSE_NAME,CRIME_AGAINST,OFFENSE_CATEGORY_NAME,OFFENSE_GROUP,RACE_DESC,AGENCY_ID,NIBRS_MONTH_ID,SUBMISSION_DATE,INCIDENT_DATE,INCIDENT_HOUR
156,2017,28754108,97633758,17-MAR-17,N,38,M,Taken INTO Custody,Motor Vehicle Theft,Property,Motor Vehicle Theft,A,White,744,8009170,20-AUG-18,06-MAR-17,20
157,2017,28737778,97584962,14-JUL-17,N,14,M,Summoned / Cited,Shoplifting,Property,Larceny/Theft Offenses,A,Black or African American,609,7848653,20-AUG-18,14-JUL-17,18
158,2017,28737780,97584962,14-JUL-17,N,13,M,Summoned / Cited,Shoplifting,Property,Larceny/Theft Offenses,A,White,609,7848653,20-AUG-18,14-JUL-17,18
159,2017,28737838,97585180,04-SEP-17,N,26,F,Summoned / Cited,Shoplifting,Property,Larceny/Theft Offenses,A,White,609,7880075,20-AUG-18,04-SEP-17,13
160,2017,28737930,97585511,26-JAN-18,N,15,M,Summoned / Cited,Stolen Property Offenses,Property,Stolen Property Offenses,A,White,609,7880075,20-AUG-18,29-SEP-17,7
161,2017,28737969,97585660,09-DEC-17,N,26,M,Summoned / Cited,Shoplifting,Property,Larceny/Theft Offenses,A,Black or African American,609,8005985,20-AUG-18,09-DEC-17,13
162,2017,28738326,97586676,10-JUL-17,N,29,M,Taken INTO Custody,Destruction/Damage/Vandalism of Property,Property,Destruction/Damage/Vandalism of Property,A,White,604,7594203,20-AUG-18,21-APR-17,6
163,2017,28524807,96977286,01-DEC-17,C,27,M,Summoned / Cited,Shoplifting,Property,Larceny/Theft Offenses,A,White,535,7955148,20-AUG-18,30-NOV-17,17
164,2017,28527885,96984495,10-DEC-17,C,37,M,On View,Shoplifting,Property,Larceny/Theft Offenses,A,White,716,7975112,20-AUG-18,08-DEC-17,13
165,2017,28528167,96985048,20-DEC-17,N,45,M,Taken INTO Custody,All Other Larceny,Property,Larceny/Theft Offenses,A,White,742,7975138,20-AUG-18,19-DEC-17,16
166,2017,28528392,96985487,08-DEC-17,N,28,M,On View,Theft From Building,Property,Larceny/Theft Offenses,A,Black or African American,727,7975124,20-AUG-18,08-DEC-17,12
167,2017,28529156,96987094,19-DEC-17,N,36,F,Summoned / Cited,Shoplifting,Property,Larceny/Theft Offenses,A,White,743,7975587,20-AUG-18,19-DEC-17,NA
168,2017,28529988,96988877,28-DEC-17,N,16,M,Summoned / Cited,Shoplifting,Property,Larceny/Theft Offenses,A,Black or African American,729,7975137,20-AUG-18,28-DEC-17,20
169,2017,28529985,96988877,28-DEC-17,N,17,M,Summoned / Cited,Shoplifting,Property,Larceny/Theft Offenses,A,Black or African American,729,7975137,20-AUG-18,28-DEC-17,20
170,2017,28530004,96988949,30-DEC-17,N,33,M,On View,Shoplifting,Property,Larceny/Theft Offenses,A,White,729,7975137,20-AUG-18,30-DEC-17,19
171,2017,28530997,96991040,10-DEC-17,N,40,F,On View,Shoplifting,Property,Larceny/Theft Offenses,A,White,749,7975948,20-AUG-18,10-DEC-17,NA
172,2017,28531025,96991089,12-DEC-17,N,26,F,Taken INTO Custody,Theft From Motor Vehicle,Property,Larceny/Theft Offenses,A,Black or African American,749,7975948,20-AUG-18,11-DEC-17,NA
173,2017,28531049,96991153,12-DEC-17,N,41,M,Taken INTO Custody,Shoplifting,Property,Larceny/Theft Offenses,A,White,749,7975948,20-AUG-18,12-DEC-17,NA
174,2017,28531179,96991384,16-DEC-17,N,58,M,On View,Burglary/Breaking & Entering,Property,Burglary/Breaking & Entering,A,Black or African American,749,7975948,20-AUG-18,16-DEC-17,NA
175,2017,28531207,96991428,17-DEC-17,N,40,M,On View,False Pretenses/Swindle/Confidence Game,Property,Fraud Offenses,A,Black or African American,749,7975948,20-AUG-18,17-DEC-17,NA
176,2017,28532355,96994301,02-DEC-17,N,16,F,Summoned / Cited,Shoplifting,Property,Larceny/Theft Offenses,A,White,728,7975991,20-AUG-18,02-DEC-17,11
177,2017,28532041,96993302,18-DEC-17,N,51,M,Taken INTO Custody,Motor Vehicle Theft,Property,Motor Vehicle Theft,A,White,728,7553445,20-AUG-18,06-MAR-17,0
178,2017,28532353,96994301,02-DEC-17,N,17,F,Summoned / Cited,Shoplifting,Property,Larceny/Theft Offenses,A,White,728,7975991,20-AUG-18,02-DEC-17,11
179,2017,28532627,96995115,11-DEC-17,N,16,M,On View,Robbery,Property,Robbery,A,Black or African American,728,7975991,20-AUG-18,05-DEC-17,19
180,2017,28533255,96996567,26-DEC-17,N,30,M,Taken INTO Custody,Destruction/Damage/Vandalism of Property,Property,Destruction/Damage/Vandalism of Property,A,Black or African American,728,7975991,20-AUG-18,12-DEC-17,10
181,2017,28931574,98111038,11-JAN-18,N,36,M,Summoned / Cited,All Other Larceny,Property,Larceny/Theft Offenses,A,White,617,8006023,20-AUG-18,16-DEC-17,12
182,2017,28932141,98113008,30-APR-17,N,26,M,Taken INTO Custody,All Other Larceny,Property,Larceny/Theft Offenses,A,White,627,7596781,20-AUG-18,30-APR-17,7
183,2017,28787920,97714102,19-SEP-17,N,18,F,On View,Destruction/Damage/Vandalism of Property,Property,Destruction/Damage/Vandalism of Property,A,Black or African American,677,8019125,20-AUG-18,17-SEP-17,21
184,2017,28787927,97714102,19-SEP-17,N,22,F,On View,Destruction/Damage/Vandalism of Property,Property,Destruction/Damage/Vandalism of Property,A,Black or African American,677,8019125,20-AUG-18,17-SEP-17,21
185,2017,28787934,97714115,28-OCT-17,N,42,F,On View,All Other Larceny,Property,Larceny/Theft Offenses,A,White,677,8019128,20-AUG-18,28-OCT-17,21
186,2017,29054151,98485211,21-OCT-17,N,34,F,On View,Motor Vehicle Theft,Property,Motor Vehicle Theft,A,White,601,8005945,20-AUG-18,18-OCT-17,17
187,2017,28747543,97613478,11-AUG-17,N,17,M,On View,Theft From Motor Vehicle,Property,Larceny/Theft Offenses,A,Black or African American,731,7849198,20-AUG-18,10-AUG-17,6
188,2017,28747542,97613478,11-AUG-17,N,12,M,On View,Theft From Motor Vehicle,Property,Larceny/Theft Offenses,A,Black or African American,731,7849198,20-AUG-18,10-AUG-17,6
189,2017,28747569,97613532,21-MAY-17,N,18,F,On View,Stolen Property Offenses,Property,Stolen Property Offenses,A,White,25626,8008138,20-AUG-18,21-MAY-17,21
190,2017,28747567,97613532,21-MAY-17,N,30,M,On View,Stolen Property Offenses,Property,Stolen Property Offenses,A,White,25626,8008138,20-AUG-18,21-MAY-17,21
191,2017,28747571,97613532,21-MAY-17,N,19,M,On View,Stolen Property Offenses,Property,Stolen Property Offenses,A,White,25626,8008138,20-AUG-18,21-MAY-17,21
192,2017,28747572,97613532,21-MAY-17,N,20,M,On View,Stolen Property Offenses,Property,Stolen Property Offenses,A,White,25626,8008138,20-AUG-18,21-MAY-17,21
193,2017,28748183,97615141,29-APR-17,N,31,M,On View,Shoplifting,Property,Larceny/Theft Offenses,A,White,729,7594475,20-AUG-18,29-APR-17,20
194,2017,28748682,97616608,16-OCT-17,N,47,F,On View,Theft From Motor Vehicle,Property,Larceny/Theft Offenses,A,White,726,7688765,20-AUG-18,17-JUL-17,15
195,2017,28748689,97616618,30-NOV-17,N,21,M,Taken INTO Custody,All Other Larceny,Property,Larceny/Theft Offenses,A,White,726,7667515,20-AUG-18,18-JUN-17,4
196,2017,28927372,98098928,05-MAR-18,N,28,M,Taken INTO Custody,All Other Larceny,Property,Larceny/Theft Offenses,A,White,527,8005573,20-AUG-18,22-DEC-17,9
197,2017,28930790,98108766,20-OCT-17,N,21,F,On View,Credit Card/Automated Teller Machine Fraud,Property,Fraud Offenses,A,White,603,7609473,20-AUG-18,30-MAY-17,NA
198,2017,28729373,97560531,25-MAY-17,N,39,F,On View,Shoplifting,Property,Larceny/Theft Offenses,A,White,557,8005722,20-AUG-18,25-MAY-17,14
199,2017,28730001,97562276,06-JUL-17,N,28,F,On View,Theft From Building,Property,Larceny/Theft Offenses,A,White,560,7848224,20-AUG-18,06-JUL-17,17
200,2017,28730011,97562297,09-JUL-17,N,20,M,On View,Shoplifting,Property,Larceny/Theft Offenses,A,White,560,7848224,20-AUG-18,09-JUL-17,13
201,2017,28757330,97640261,03-OCT-17,N,26,M,On View,Stolen Property Offenses,Property,Stolen Property Offenses,A,White,762,8011528,20-AUG-18,03-OCT-17,10
202,2017,28723020,97541197,09-AUG-17,N,46,M,Taken INTO Custody,All Other Larceny,Property,Larceny/Theft Offenses,A,Black or African American,502,7663149,20-AUG-18,20-JUN-17,0
203,2017,28723025,97541197,01-SEP-17,N,21,M,Taken INTO Custody,All Other Larceny,Property,Larceny/Theft Offenses,A,Black or African American,502,7663149,20-AUG-18,20-JUN-17,0
204,2017,28723551,97542913,23-NOV-17,N,19,M,On View,Counterfeiting/Forgery,Property,Counterfeiting/Forgery,A,Black or African American,499,8005410,20-AUG-18,23-NOV-17,19
205,2017,28724399,97544940,23-JAN-18,N,38,M,Taken INTO Custody,Stolen Property Offenses,Property,Stolen Property Offenses,A,White,511,7974314,20-AUG-18,13-DEC-17,8
206,2017,28731803,97567098,07-JUL-17,N,39,M,Taken INTO Custody,Destruction/Damage/Vandalism of Property,Property,Destruction/Damage/Vandalism of Property,A,Black or African American,563,8005767,20-AUG-18,06-JUL-17,19
207,2017,28731826,97567169,08-JUL-17,N,15,F,On View,Shoplifting,Property,Larceny/Theft Offenses,A,Black or African American,563,8005767,20-AUG-18,08-JUL-17,18
208,2017,28731827,97567169,08-JUL-17,N,13,F,On View,Shoplifting,Property,Larceny/Theft Offenses,A,Black or African American,563,8005767,20-AUG-18,08-JUL-17,18
209,2017,28731930,97567554,19-JUL-17,N,19,M,On View,Destruction/Damage/Vandalism of Property,Property,Destruction/Damage/Vandalism of Property,A,White,563,8005767,20-AUG-18,19-JUL-17,14
210,2017,28731945,97567554,19-JUL-17,N,16,M,On View,Destruction/Damage/Vandalism of Property,Property,Destruction/Damage/Vandalism of Property,A,White,563,8005767,20-AUG-18,19-JUL-17,14
211,2017,28731925,97567554,19-JUL-17,N,22,M,On View,Destruction/Damage/Vandalism of Property,Property,Destruction/Damage/Vandalism of Property,A,White,563,8005767,20-AUG-18,19-JUL-17,14
212,2017,28731937,97567554,19-JUL-17,N,20,F,On View,Destruction/Damage/Vandalism of Property,Property,Destruction/Damage/Vandalism of Property,A,White,563,8005767,20-AUG-18,19-JUL-17,14
213,2017,27863905,95067363,27-AUG-17,N,37,F,On View,Shoplifting,Property,Larceny/Theft Offenses,A,Black or African American,726,7849204,20-AUG-18,27-AUG-17,9
214,2017,27863904,95067363,27-AUG-17,N,67,M,On View,Shoplifting,Property,Larceny/Theft Offenses,A,Black or African American,726,7849204,20-AUG-18,27-AUG-17,9
215,2017,27863908,95067363,27-AUG-17,N,36,F,On View,Shoplifting,Property,Larceny/Theft Offenses,A,Black or African American,726,7849204,20-AUG-18,27-AUG-17,9
216,2017,27863910,95067363,27-AUG-17,N,53,M,On View,Shoplifting,Property,Larceny/Theft Offenses,A,Black or African American,726,7849204,20-AUG-18,27-AUG-17,9
217,2017,27864473,95069025,21-AUG-17,N,23,M,Taken INTO Custody,False Pretenses/Swindle/Confidence Game,Property,Fraud Offenses,A,Black or African American,727,7528696,20-AUG-18,22-FEB-17,0
218,2017,27873884,95095429,10-AUG-17,N,37,M,Taken INTO Custody,Burglary/Breaking & Entering,Property,Burglary/Breaking & Entering,A,Black or African American,728,7667504,20-AUG-18,10-JUN-17,18
219,2017,27874504,95098024,16-JUL-17,N,19,M,Taken INTO Custody,Burglary/Breaking & Entering,Property,Burglary/Breaking & Entering,A,Black or African American,728,7688760,20-AUG-18,16-JUL-17,6
220,2017,27874548,95098166,23-JUL-17,N,22,M,Taken INTO Custody,Robbery,Property,Robbery,A,White,728,7688760,20-AUG-18,19-JUL-17,12
221,2017,27874580,95098262,21-JUL-17,N,54,M,Taken INTO Custody,Stolen Property Offenses,Property,Stolen Property Offenses,A,Black or African American,728,7688760,20-AUG-18,21-JUL-17,15
222,2017,27874730,95098941,25-JUL-17,N,30,M,Taken INTO Custody,Shoplifting,Property,Larceny/Theft Offenses,A,Black or African American,728,7688760,20-AUG-18,25-JUL-17,8
223,2017,27876110,95104810,08-AUG-17,N,20,M,On View,Stolen Property Offenses,Property,Stolen Property Offenses,A,Black or African American,728,7849194,20-AUG-18,08-AUG-17,22
224,2017,27876111,95104810,09-AUG-17,N,15,M,On View,Stolen Property Offenses,Property,Stolen Property Offenses,A,Black or African American,728,7849194,20-AUG-18,08-AUG-17,22
225,2017,27876176,95105119,09-AUG-17,N,16,F,Summoned / Cited,Shoplifting,Property,Larceny/Theft Offenses,A,Black or African American,728,7849194,20-AUG-18,09-AUG-17,21
226,2017,27876171,95105119,09-AUG-17,N,25,F,Taken INTO Custody,Shoplifting,Property,Larceny/Theft Offenses,A,Black or African American,728,7849194,20-AUG-18,09-AUG-17,21
227,2017,27877801,95110529,18-JUL-17,N,46,M,On View,Burglary/Breaking & Entering,Property,Burglary/Breaking & Entering,A,White,747,7849405,20-AUG-18,16-JUL-17,23
228,2017,28021121,95540151,18-SEP-17,N,26,M,Taken INTO Custody,Robbery,Property,Robbery,A,Black or African American,676,7610516,20-AUG-18,30-MAY-17,2
229,2017,28021182,95540274,24-SEP-17,N,20,M,On View,Burglary/Breaking & Entering,Property,Burglary/Breaking & Entering,A,Black or African American,676,7880306,20-AUG-18,24-SEP-17,7
230,2017,27847521,95025236,19-JUN-17,N,18,M,Summoned / Cited,False Pretenses/Swindle/Confidence Game,Property,Fraud Offenses,A,White,579,7848288,20-AUG-18,19-JUN-17,14
231,2017,27847581,95025388,17-JUL-17,N,30,F,On View,Burglary/Breaking & Entering,Property,Burglary/Breaking & Entering,A,Black or African American,579,7848289,20-AUG-18,17-JUL-17,3
232,2017,27847587,95025388,17-JUL-17,N,37,M,On View,Burglary/Breaking & Entering,Property,Burglary/Breaking & Entering,A,Black or African American,579,7848289,20-AUG-18,17-JUL-17,3
233,2017,27884200,95131890,01-JUL-17,N,56,M,On View,Stolen Property Offenses,Property,Stolen Property Offenses,A,White,780,7851390,20-AUG-18,01-JUL-17,6
234,2017,27884219,95132002,01-AUG-17,N,26,M,On View,All Other Larceny,Property,Larceny/Theft Offenses,A,White,780,7851391,20-AUG-18,01-AUG-17,10
235,2017,27841021,95008804,20-JUL-17,N,31,F,On View,Shoplifting,Property,Larceny/Theft Offenses,A,White,499,7847989,20-AUG-18,20-JUL-17,23
236,2017,27865657,95072495,30-AUG-17,N,36,F,Summoned / Cited,Shoplifting,Property,Larceny/Theft Offenses,A,Black or African American,730,7849231,20-AUG-18,11-AUG-17,17
237,2017,27880048,95118118,13-AUG-17,N,25,M,On View,Theft From Motor Vehicle,Property,Larceny/Theft Offenses,A,White,749,7849412,20-AUG-18,13-AUG-17,NA
238,2017,27880199,95118575,30-AUG-17,N,19,M,Taken INTO Custody,Theft From Motor Vehicle,Property,Larceny/Theft Offenses,A,Black or African American,749,7849412,20-AUG-18,22-AUG-17,NA
239,2017,27880302,95119002,27-AUG-17,N,35,M,On View,Burglary/Breaking & Entering,Property,Burglary/Breaking & Entering,A,White,749,7849412,20-AUG-18,27-AUG-17,NA
240,2017,27880827,95120523,10-FEB-17,N,25,M,On View,All Other Larceny,Property,Larceny/Theft Offenses,A,White,758,7851216,20-AUG-18,10-FEB-17,4
241,2017,27882024,95123929,15-AUG-17,N,55,M,On View,False Pretenses/Swindle/Confidence Game,Property,Fraud Offenses,A,White,769,7851321,20-AUG-18,15-AUG-17,0
242,2017,27853806,95041039,21-AUG-17,C,45,F,On View,Burglary/Breaking & Entering,Property,Burglary/Breaking & Entering,A,White,609,7848655,20-AUG-18,17-AUG-17,13
243,2017,27853919,95041261,28-AUG-17,N,24,F,Summoned / Cited,Shoplifting,Property,Larceny/Theft Offenses,A,White,609,7848655,20-AUG-18,28-AUG-17,18
244,2017,27855759,95044687,31-AUG-17,N,48,F,On View,Destruction/Damage/Vandalism of Property,Property,Destruction/Damage/Vandalism of Property,A,White,626,7848736,20-AUG-18,31-AUG-17,8
245,2017,27856425,95046675,12-AUG-17,N,57,M,On View,Purse-snatching,Property,Larceny/Theft Offenses,A,White,637,7848780,20-AUG-18,12-AUG-17,1
246,2017,27856588,95047052,03-JUN-17,N,30,M,On View,Stolen Property Offenses,Property,Stolen Property Offenses,A,White,644,7848801,20-AUG-18,03-JUN-17,17
247,2017,27858336,95051937,25-AUG-17,N,20,M,On View,Destruction/Damage/Vandalism of Property,Property,Destruction/Damage/Vandalism of Property,A,Unknown,679,7848944,20-AUG-18,25-AUG-17,2
248,2017,27858828,95053327,19-JUL-17,C,24,M,Summoned / Cited,All Other Larceny,Property,Larceny/Theft Offenses,A,White,675,7848929,20-AUG-18,01-JUL-17,12
249,2017,27859850,95055875,22-MAR-17,N,52,M,Taken INTO Custody,All Other Larceny,Property,Larceny/Theft Offenses,A,White,673,7667460,20-AUG-18,05-FEB-17,8
250,2017,27860359,95057325,02-MAY-17,N,27,M,On View,Burglary/Breaking & Entering,Property,Burglary/Breaking & Entering,A,White,673,7668501,20-AUG-18,01-MAY-17,19
251,2017,27860589,95058209,20-JUN-17,N,33,F,Taken INTO Custody,All Other Larceny,Property,Larceny/Theft Offenses,A,Black or African American,673,7668502,20-AUG-18,06-JUN-17,8
252,2017,27860597,95058236,09-JUN-17,N,18,F,On View,Shoplifting,Property,Larceny/Theft Offenses,A,Black or African American,673,7668502,20-AUG-18,09-JUN-17,12
253,2017,27860709,95058677,26-JUN-17,N,18,M,Taken INTO Custody,Theft From Motor Vehicle,Property,Larceny/Theft Offenses,A,Black or African American,673,7668502,20-AUG-18,22-JUN-17,16
254,2017,27860838,95059160,10-JUL-17,N,50,M,On View,Destruction/Damage/Vandalism of Property,Property,Destruction/Damage/Vandalism of Property,A,Black or African American,673,7848920,20-AUG-18,10-JUL-17,21
255,2017,27861756,95061890,09-AUG-17,N,14,M,On View,Destruction/Damage/Vandalism of Property,Property,Destruction/Damage/Vandalism of Property,A,Black or African American,701,7848986,20-AUG-18,09-AUG-17,20
256,2017,27871582,95088491,24-JAN-17,N,40,M,On View,Murder and Nonnegligent Manslaughter,Person,Homicide Offenses,A,White,728,7515622,20-AUG-18,24-JAN-17,1
257,2017,27873893,95095472,06-JUL-17,N,52,M,Taken INTO Custody,All Other Larceny,Property,Larceny/Theft Offenses,A,Unknown,728,7667504,20-AUG-18,11-JUN-17,20
258,2017,27874123,95096260,12-AUG-17,N,25,F,Taken INTO Custody,Counterfeiting/Forgery,Property,Counterfeiting/Forgery,A,Black or African American,728,7667504,20-AUG-18,19-JUN-17,9
259,2017,27845862,95020630,12-AUG-17,N,37,M,On View,All Other Larceny,Property,Larceny/Theft Offenses,A,White,560,7848225,20-AUG-18,05-AUG-17,15
260,2017,27845860,95020630,12-AUG-17,N,20,M,On View,All Other Larceny,Property,Larceny/Theft Offenses,A,Black or African American,560,7848225,20-AUG-18,05-AUG-17,15
261,2017,27845857,95020630,12-AUG-17,N,18,F,On View,All Other Larceny,Property,Larceny/Theft Offenses,A,White,560,7848225,20-AUG-18,05-AUG-17,15
262,2017,27846061,95021114,14-JUL-17,N,38,M,Summoned / Cited,Stolen Property Offenses,Property,Stolen Property Offenses,A,White,572,7848242,20-AUG-18,14-JUL-17,20
263,2017,27851480,95035201,20-JUL-17,N,28,M,On View,Stolen Property Offenses,Property,Stolen Property Offenses,A,White,597,7848594,20-AUG-18,12-JUL-17,19
264,2017,27852579,95037959,13-AUG-17,N,32,M,On View,Counterfeiting/Forgery,Property,Counterfeiting/Forgery,A,White,608,7848643,20-AUG-18,13-AUG-17,0
265,2017,27882458,95125599,07-APR-17,N,27,F,Summoned / Cited,Destruction/Damage/Vandalism of Property,Property,Destruction/Damage/Vandalism of Property,A,White,775,7851328,20-AUG-18,07-APR-17,18
266,2017,27883511,95129953,25-AUG-17,N,31,M,On View,Destruction/Damage/Vandalism of Property,Property,Destruction/Damage/Vandalism of Property,A,White,770,7851339,20-AUG-18,25-AUG-17,18
267,2017,26934098,92093585,06-JUL-17,N,34,M,Taken INTO Custody,All Other Larceny,Property,Larceny/Theft Offenses,A,Black or African American,749,7688769,17-AUG-18,06-JUL-17,NA
268,2017,28732366,97568677,18-AUG-17,N,40,M,On View,Destruction/Damage/Vandalism of Property,Property,Destruction/Damage/Vandalism of Property,A,Black or African American,563,8005766,20-AUG-18,18-AUG-17,17
269,2017,28732532,97569259,06-SEP-17,N,18,M,On View,Burglary/Breaking & Entering,Property,Burglary/Breaking & Entering,A,White,563,8005768,20-AUG-18,01-SEP-17,22
270,2017,28732596,97569409,08-SEP-17,N,24,F,On View,All Other Larceny,Property,Larceny/Theft Offenses,A,Black or African American,563,8005768,20-AUG-18,07-SEP-17,14
271,2017,28732727,97569774,27-NOV-17,N,31,F,Taken INTO Custody,All Other Larceny,Property,Larceny/Theft Offenses,A,White,563,8005768,20-AUG-18,19-SEP-17,0
272,2017,28734601,97574548,26-AUG-17,C,21,M,On View,Destruction/Damage/Vandalism of Property,Property,Destruction/Damage/Vandalism of Property,A,White,23120,8005807,20-AUG-18,25-AUG-17,11
273,2017,28747941,97614329,09-MAY-17,N,19,M,Taken INTO Custody,Theft From Motor Vehicle,Property,Larceny/Theft Offenses,A,Black or African American,727,7515610,20-AUG-18,04-JAN-17,NA
274,2017,28747936,97614329,04-JAN-17,N,20,M,On View,Theft From Motor Vehicle,Property,Larceny/Theft Offenses,A,White,727,7515610,20-AUG-18,04-JAN-17,NA
275,2017,28747938,97614329,19-JAN-17,N,18,M,Taken INTO Custody,Theft From Motor Vehicle,Property,Larceny/Theft Offenses,A,Black or African American,727,7515610,20-AUG-18,04-JAN-17,NA
