N,DATA_YEAR,ARRESTEE_ID,INCIDENT_ID,ARREST_DATE,MULTIPLE_INDICATOR,AGE_NUM,SEX_CODE,ARREST_TYPE_NAME,OFFENSE_NAME,CRIME_AGAINST,OFFENSE_CATEGORY_NAME,OFFENSE_GROUP,RACE_DESC,AGENCY_ID,NIBRS_MONTH_ID,SUBMISSION_DATE,INCIDENT_DATE,INCIDENT_HOUR
31,2017,27094705,92584639,19-OCT-17,N,16,M,Taken INTO Custody,Burglary/Breaking & Entering,Property,Burglary/Breaking & Entering,A,White,9735,7714616,17-AUG-18,19-OCT-17,10
32,2017,27095361,92586965,02-OCT-17,N,49,F,Taken INTO Custody,Destruction/Damage/Vandalism of Property,Property,Destruction/Damage/Vandalism of Property,A,Black or African American,9739,7714632,17-AUG-18,02-OCT-17,3
33,2017,27095367,92587007,02-OCT-17,N,53,M,Taken INTO Custody,All Other Larceny,Property,Larceny/Theft Offenses,A,White,9739,7714632,17-AUG-18,02-OCT-17,16
34,2017,27095421,92587217,06-OCT-17,N,36,F,Summoned / Cited,Shoplifting,Property,Larceny/Theft Offenses,A,White,9739,7714632,17-AUG-18,06-OCT-17,15
35,2017,27095559,92587872,18-OCT-17,N,45,M,Taken INTO Custody,Shoplifting,Property,Larceny/Theft Offenses,A,White,9739,7714632,17-AUG-18,18-OCT-17,19
36,2017,27095741,92588923,08-SEP-17,N,51,M,On View,Shoplifting,Property,Larceny/Theft Offenses,A,Black or African American,10043,7659612,17-AUG-18,08-SEP-17,12
37,2017,27096147,92590806,14-JUL-17,N,20,M,Summoned / Cited,Shoplifting,Property,Larceny/Theft Offenses,A,Black or African American,9963,7608372,17-AUG-18,14-JUL-17,16
38,2017,27096158,92590846,25-JUL-17,N,18,F,On View,Shoplifting,Property,Larceny/Theft Offenses,A,White,9963,7608372,17-AUG-18,25-JUL-17,19
39,2017,27096157,92590846,25-JUL-17,N,16,F,On View,Shoplifting,Property,Larceny/Theft Offenses,A,White,9963,7608372,17-AUG-18,25-JUL-17,19
40,2017,27096161,92590875,31-JUL-17,N,35,M,On View,Shoplifting,Property,Larceny/Theft Offenses,A,White,9963,7608372,17-AUG-18,31-JUL-17,19
41,2017,27752550,94771254,18-NOV-17,C,31,M,Summoned / Cited,Shoplifting,Property,Larceny/Theft Offenses,A,White,9964,7740513,20-AUG-18,09-NOV-17,21
42,2017,27753735,94773951,22-DEC-17,N,25,F,Summoned / Cited,Shoplifting,Property,Larceny/Theft Offenses,A,White,9739,7830718,20-AUG-18,22-DEC-17,17
43,2017,26929170,92080284,05-SEP-17,N,35,M,On View,Burglary/Breaking & Entering,Property,Burglary/Breaking & Entering,A,Black or African American,10043,7659611,17-AUG-18,27-AUG-17,22
44,2017,26930442,92082944,20-AUG-17,N,53,M,On View,Shoplifting,Property,Larceny/Theft Offenses,A,White,9963,7659625,17-AUG-18,20-AUG-17,15
45,2017,26930571,92083304,06-SEP-17,N,45,M,On View,Embezzlement,Property,Embezzlement,A,White,9963,7608372,17-AUG-18,21-JUL-17,0
46,2017,26945014,92130985,08-SEP-17,C,49,F,On View,All Other Larceny,Property,Larceny/Theft Offenses,A,Black or African American,10161,7659990,17-AUG-18,08-SEP-17,19
47,2017,27756264,94779787,25-SEP-17,N,62,F,Summoned / Cited,Shoplifting,Property,Larceny/Theft Offenses,A,White,9963,7688150,20-AUG-18,25-SEP-17,15
48,2017,27094221,92583109,06-OCT-17,C,31,M,Taken INTO Custody,Motor Vehicle Theft,Property,Motor Vehicle Theft,A,Black or African American,9597,7714604,17-AUG-18,06-OCT-17,19
49,2017,27094825,92585016,03-OCT-17,N,13,M,Summoned / Cited,Destruction/Damage/Vandalism of Property,Property,Destruction/Damage/Vandalism of Property,A,American Indian or Alaska Native,9809,7714620,17-AUG-18,03-OCT-17,11
50,2017,27095255,92586501,20-SEP-17,N,55,M,Summoned / Cited,Shoplifting,Property,Larceny/Theft Offenses,A,White,9739,7688086,17-AUG-18,20-SEP-17,12
51,2017,27095369,92587015,02-OCT-17,N,18,M,Taken INTO Custody,Shoplifting,Property,Larceny/Theft Offenses,A,White,9739,7714632,17-AUG-18,02-OCT-17,17
52,2017,27752036,94770068,20-DEC-17,N,19,M,Taken INTO Custody,Robbery,Property,Robbery,A,White,9768,7830705,20-AUG-18,20-DEC-17,11
53,2017,27752139,94770374,30-NOV-17,C,25,M,On View,Robbery,Property,Robbery,A,White,9851,7719338,20-AUG-18,30-NOV-17,11
54,2017,27752154,94770407,15-DEC-17,C,47,M,On View,All Other Larceny,Property,Larceny/Theft Offenses,A,Black or African American,10017,7830717,20-AUG-18,15-DEC-17,19
55,2017,26945677,92134009,21-SEP-17,C,19,F,Summoned / Cited,All Other Larceny,Property,Larceny/Theft Offenses,A,Black or African American,10161,7659990,17-AUG-18,21-SEP-17,17
56,2017,26924864,92071752,10-JUN-17,N,55,M,Taken INTO Custody,Burglary/Breaking & Entering,Property,Burglary/Breaking & Entering,A,White,9809,7493323,17-AUG-18,25-JAN-17,NA
57,2017,26927269,92076478,21-JUL-17,N,33,M,Taken INTO Custody,Theft From Building,Property,Larceny/Theft Offenses,A,White,9962,7631826,17-AUG-18,19-JUL-17,7
58,2017,26929052,92080053,12-SEP-17,N,35,M,On View,Pocket-picking,Property,Larceny/Theft Offenses,A,Black or African American,10043,7606197,17-AUG-18,23-JUL-17,19
59,2017,26940434,92114343,15-AUG-17,N,37,M,Taken INTO Custody,Destruction/Damage/Vandalism of Property,Property,Destruction/Damage/Vandalism of Property,A,White,10161,7470113,17-AUG-18,31-JAN-17,9
60,2017,26940595,92114987,14-JUN-17,C,29,M,On View,Motor Vehicle Theft,Property,Motor Vehicle Theft,A,White,10161,7576189,17-AUG-18,16-MAY-17,8
61,2017,26942704,92122008,07-SEP-17,C,15,M,Summoned / Cited,All Other Larceny,Property,Larceny/Theft Offenses,A,White,10161,7633127,17-AUG-18,19-AUG-17,19
62,2017,26942708,92122067,20-AUG-17,M,24,F,Summoned / Cited,All Other Larceny,Property,Larceny/Theft Offenses,A,White,10161,7633127,17-AUG-18,20-AUG-17,19
63,2017,26942959,92123000,23-AUG-17,M,44,F,Taken INTO Custody,All Other Larceny,Property,Larceny/Theft Offenses,A,White,10161,7633127,17-AUG-18,23-AUG-17,16
64,2017,26943465,92124388,26-AUG-17,M,49,M,Summoned / Cited,Shoplifting,Property,Larceny/Theft Offenses,A,Black or African American,10161,7633127,17-AUG-18,26-AUG-17,12
65,2017,26945539,92133257,18-SEP-17,C,31,M,On View,Stolen Property Offenses,Property,Stolen Property Offenses,A,Black or African American,10161,7659990,17-AUG-18,18-SEP-17,1
66,2017,26921821,92067110,09-SEP-17,N,34,M,Summoned / Cited,Shoplifting,Property,Larceny/Theft Offenses,A,White,9542,7687778,17-AUG-18,09-SEP-17,13
67,2017,26921822,92067110,09-SEP-17,N,33,F,Summoned / Cited,Shoplifting,Property,Larceny/Theft Offenses,A,White,9542,7687778,17-AUG-18,09-SEP-17,13
68,2017,26925944,92073802,10-SEP-17,N,47,M,Summoned / Cited,All Other Larceny,Property,Larceny/Theft Offenses,A,White,9739,7688086,17-AUG-18,10-SEP-17,19
69,2017,27110258,92638965,18-SEP-17,N,33,F,On View,All Other Larceny,Property,Larceny/Theft Offenses,A,Black or African American,10161,7659990,17-AUG-18,18-SEP-17,18
70,2017,27111235,92642055,25-SEP-17,N,53,M,Summoned / Cited,All Other Larceny,Property,Larceny/Theft Offenses,A,Black or African American,10161,7659990,17-AUG-18,25-SEP-17,19
71,2017,27094799,92585026,23-SEP-17,N,30,M,On View,Shoplifting,Property,Larceny/Theft Offenses,A,White,9809,7661673,17-AUG-18,23-SEP-17,13
72,2017,27114133,92654041,02-NOV-17,M,41,M,Taken INTO Custody,Shoplifting,Property,Larceny/Theft Offenses,A,White,10161,7716677,17-AUG-18,02-NOV-17,21
73,2017,27094244,92583171,13-OCT-17,C,38,M,Taken INTO Custody,Motor Vehicle Theft,Property,Motor Vehicle Theft,A,White,9597,7714604,17-AUG-18,13-OCT-17,3
74,2017,27094617,92584442,08-MAY-17,N,59,M,Summoned / Cited,All Other Larceny,Property,Larceny/Theft Offenses,A,Black or African American,9735,7589216,17-AUG-18,07-MAY-17,18
75,2017,27094805,92584991,20-SEP-17,N,28,F,Summoned / Cited,Credit Card/Automated Teller Machine Fraud,Property,Fraud Offenses,A,White,9809,7631763,17-AUG-18,03-JUL-17,NA
76,2017,27094964,92585466,11-OCT-17,N,38,M,Taken INTO Custody,Counterfeiting/Forgery,Property,Counterfeiting/Forgery,A,White,9717,7553594,17-AUG-18,17-APR-17,12
77,2017,26940472,92114474,22-SEP-17,N,36,M,Taken INTO Custody,All Other Larceny,Property,Larceny/Theft Offenses,A,White,10161,7470113,17-AUG-18,31-JAN-17,21
78,2017,26941302,92117331,12-JUL-17,M,17,M,Taken INTO Custody,Motor Vehicle Theft,Property,Motor Vehicle Theft,A,Black or African American,10161,7606864,17-AUG-18,11-JUL-17,0
79,2017,26943888,92126145,28-AUG-17,C,46,F,Summoned / Cited,All Other Larceny,Property,Larceny/Theft Offenses,A,White,10161,7633127,17-AUG-18,28-AUG-17,17
80,2017,26944677,92129203,02-SEP-17,M,41,M,Summoned / Cited,Destruction/Damage/Vandalism of Property,Property,Destruction/Damage/Vandalism of Property,A,Black or African American,10161,7659990,17-AUG-18,02-SEP-17,5
81,2017,26945154,92131348,10-SEP-17,N,60,M,On View,Shoplifting,Property,Larceny/Theft Offenses,A,Black or African American,10161,7659990,17-AUG-18,10-SEP-17,10
82,2017,26945593,92133605,19-SEP-17,N,71,M,Summoned / Cited,All Other Larceny,Property,Larceny/Theft Offenses,A,Black or African American,10161,7659990,17-AUG-18,19-SEP-17,12
83,2017,26924869,92071766,05-JUL-17,N,22,F,Taken INTO Custody,Credit Card/Automated Teller Machine Fraud,Property,Fraud Offenses,A,White,9809,7631763,17-AUG-18,05-JUL-17,0
84,2017,26924873,92071766,05-JUL-17,N,27,M,On View,Credit Card/Automated Teller Machine Fraud,Property,Fraud Offenses,A,White,9809,7631763,17-AUG-18,05-JUL-17,0
85,2017,27094285,92583345,26-SEP-17,N,42,F,Summoned / Cited,All Other Larceny,Property,Larceny/Theft Offenses,A,White,9542,7687778,17-AUG-18,22-SEP-17,19
86,2017,27094672,92584570,23-OCT-17,N,24,M,Summoned / Cited,All Other Larceny,Property,Larceny/Theft Offenses,A,White,9735,7714616,17-AUG-18,12-OCT-17,NA
87,2017,27095147,92586100,21-OCT-17,C,23,M,Taken INTO Custody,Burglary/Breaking & Entering,Property,Burglary/Breaking & Entering,A,White,10040,7688105,17-AUG-18,21-OCT-17,16
88,2017,27095352,92586921,30-SEP-17,N,29,F,Taken INTO Custody,Shoplifting,Property,Larceny/Theft Offenses,A,White,9739,7688086,17-AUG-18,30-SEP-17,19
89,2017,28422056,96691888,21-OCT-17,C,17,F,On View,False Pretenses/Swindle/Confidence Game,Property,Fraud Offenses,A,Black or African American,9594,7714615,20-AUG-18,21-OCT-17,18
90,2017,28422058,96691888,21-OCT-17,C,19,M,On View,False Pretenses/Swindle/Confidence Game,Property,Fraud Offenses,A,White,9594,7714615,20-AUG-18,21-OCT-17,18
91,2017,28422156,96692212,25-NOV-17,C,50,F,Taken INTO Custody,False Pretenses/Swindle/Confidence Game,Property,Fraud Offenses,A,White,9594,7740502,20-AUG-18,25-NOV-17,18
92,2017,28422232,96692457,10-DEC-17,C,27,F,Taken INTO Custody,False Pretenses/Swindle/Confidence Game,Property,Fraud Offenses,A,White,9594,7954229,20-AUG-18,10-DEC-17,18
93,2017,28644317,97341928,04-JUL-17,C,20,M,Taken INTO Custody,Motor Vehicle Theft,Property,Motor Vehicle Theft,A,White,9597,7631720,20-AUG-18,04-JUL-17,1
94,2017,28647061,97349571,02-JUN-17,N,24,F,On View,Shoplifting,Property,Larceny/Theft Offenses,A,Black or African American,9963,7578236,20-AUG-18,22-MAY-17,15
95,2017,28647053,97349571,02-JUN-17,N,20,F,On View,Shoplifting,Property,Larceny/Theft Offenses,A,Black or African American,9963,7578236,20-AUG-18,22-MAY-17,15
96,2017,28647056,97349571,02-JUN-17,N,24,F,On View,Shoplifting,Property,Larceny/Theft Offenses,A,Black or African American,9963,7578236,20-AUG-18,22-MAY-17,15
97,2017,28232992,96152001,22-OCT-17,N,31,F,On View,Shoplifting,Property,Larceny/Theft Offenses,A,Black or African American,9963,7688150,20-AUG-18,11-SEP-17,15
98,2017,28242635,96176653,29-NOV-17,M,20,M,On View,Robbery,Property,Robbery,A,Black or African American,10161,7716677,20-AUG-18,13-NOV-17,18
99,2017,28244099,96179592,08-DEC-17,C,62,M,Summoned / Cited,All Other Larceny,Property,Larceny/Theft Offenses,A,White,10161,7742280,20-AUG-18,08-DEC-17,23
100,2017,28245011,96181720,19-DEC-17,C,31,M,On View,All Other Larceny,Property,Larceny/Theft Offenses,A,White,10161,7742280,20-AUG-18,19-DEC-17,14
101,2017,28246229,96185120,10-JAN-18,C,25,M,Summoned / Cited,Burglary/Breaking & Entering,Property,Burglary/Breaking & Entering,A,White,10161,7742280,20-AUG-18,26-DEC-17,21
102,2017,28783895,97704380,10-MAY-18,M,75,M,Summoned / Cited,Shoplifting,Property,Larceny/Theft Offenses,A,White,9542,7631732,20-AUG-18,09-JUL-17,13
103,2017,28231756,96148750,20-DEC-17,M,15,M,On View,Burglary/Breaking & Entering,Property,Burglary/Breaking & Entering,A,White,9964,7830722,20-AUG-18,20-DEC-17,21
104,2017,28647048,97349530,24-NOV-17,C,32,M,On View,Embezzlement,Property,Embezzlement,A,White,9963,7578236,20-AUG-18,28-MAY-17,13
105,2017,28651218,97360165,19-OCT-17,M,34,M,Taken INTO Custody,Destruction/Damage/Vandalism of Property,Property,Destruction/Damage/Vandalism of Property,A,White,10161,7689806,20-AUG-18,18-OCT-17,1
106,2017,28795312,97732726,08-MAY-18,C,27,M,Taken INTO Custody,All Other Larceny,Property,Larceny/Theft Offenses,A,Black or African American,10161,7689806,20-AUG-18,13-OCT-17,2
107,2017,28431057,96718443,02-FEB-18,N,34,F,Taken INTO Custody,Burglary/Breaking & Entering,Property,Burglary/Breaking & Entering,A,White,10161,7576189,20-AUG-18,16-MAY-17,9
108,2017,28431417,96719696,21-SEP-17,N,41,M,Taken INTO Custody,Murder and Nonnegligent Manslaughter,Person,Homicide Offenses,A,Black or African American,10161,7633127,20-AUG-18,26-AUG-17,1
109,2017,28420855,96686988,06-FEB-17,C,19,M,Taken INTO Custody,Shoplifting,Property,Larceny/Theft Offenses,A,White,9594,7523170,20-AUG-18,06-FEB-17,16
110,2017,28421170,96688235,23-APR-17,C,37,F,Summoned / Cited,Shoplifting,Property,Larceny/Theft Offenses,A,White,9594,7574985,20-AUG-18,23-APR-17,15
111,2017,28421199,96688392,06-SEP-17,C,24,M,Taken INTO Custody,Theft From Motor Vehicle,Property,Larceny/Theft Offenses,A,White,9594,7574985,20-AUG-18,28-APR-17,7
112,2017,28431309,96719283,26-JAN-18,N,32,M,Taken INTO Custody,Stolen Property Offenses,Property,Stolen Property Offenses,A,White,10161,7606864,20-AUG-18,24-JUL-17,18
113,2017,28431406,96719628,05-JAN-18,N,26,M,On View,Murder and Nonnegligent Manslaughter,Person,Homicide Offenses,A,Black or African American,10161,7633127,20-AUG-18,16-AUG-17,16
114,2017,28431668,96720648,11-NOV-17,M,31,M,Taken INTO Custody,Murder and Nonnegligent Manslaughter,Person,Homicide Offenses,A,Black or African American,10161,7716677,20-AUG-18,02-NOV-17,3
115,2017,28431872,96721506,29-NOV-17,N,45,M,Taken INTO Custody,Negligent Manslaughter,Person,Homicide Offenses,A,White,10161,7716677,20-AUG-18,29-NOV-17,13
116,2017,28432258,96722498,10-DEC-17,C,38,M,Summoned / Cited,Embezzlement,Property,Embezzlement,A,Black or African American,10161,7742280,20-AUG-18,10-DEC-17,16
117,2017,28789009,97716722,22-APR-17,N,48,F,On View,Shoplifting,Property,Larceny/Theft Offenses,A,White,9963,7556566,20-AUG-18,22-APR-17,14
118,2017,28789057,97716793,02-FEB-18,M,25,F,On View,Theft From Building,Property,Larceny/Theft Offenses,A,White,9963,7659625,20-AUG-18,17-AUG-17,12
119,2017,28425494,96702113,11-JAN-18,M,27,M,On View,Shoplifting,Property,Larceny/Theft Offenses,A,White,9963,7743940,20-AUG-18,24-DEC-17,14
120,2017,28432080,96721940,07-DEC-17,M,29,M,Summoned / Cited,Destruction/Damage/Vandalism of Property,Property,Destruction/Damage/Vandalism of Property,A,White,10161,7742280,20-AUG-18,06-DEC-17,23
121,2017,28432180,96722263,21-DEC-17,C,20,M,Taken INTO Custody,All Other Larceny,Property,Larceny/Theft Offenses,A,Black or African American,10161,7742280,20-AUG-18,08-DEC-17,16
122,2017,28432350,96722708,15-DEC-17,N,14,M,Taken INTO Custody,Murder and Nonnegligent Manslaughter,Person,Homicide Offenses,A,Black or African American,10161,7742280,20-AUG-18,13-DEC-17,17
123,2017,28432618,96723353,23-DEC-17,N,47,M,Summoned / Cited,All Other Larceny,Property,Larceny/Theft Offenses,A,Black or African American,10161,7742280,20-AUG-18,23-DEC-17,18
124,2017,28243468,96178496,03-DEC-17,N,30,F,Summoned / Cited,All Other Larceny,Property,Larceny/Theft Offenses,A,Black or African American,10161,7742280,20-AUG-18,03-DEC-17,14
125,2017,28243467,96178496,03-DEC-17,N,30,F,Summoned / Cited,All Other Larceny,Property,Larceny/Theft Offenses,A,Black or African American,10161,7742280,20-AUG-18,03-DEC-17,14
126,2017,28243703,96179040,05-DEC-17,N,36,M,Summoned / Cited,All Other Larceny,Property,Larceny/Theft Offenses,A,White,10161,7742280,20-AUG-18,05-DEC-17,21
127,2017,28244677,96180861,16-DEC-17,M,41,F,Summoned / Cited,All Other Larceny,Property,Larceny/Theft Offenses,A,White,10161,7742280,20-AUG-18,16-DEC-17,17
128,2017,28244894,96181411,18-DEC-17,C,30,F,Summoned / Cited,All Other Larceny,Property,Larceny/Theft Offenses,A,White,10161,7742280,20-AUG-18,18-DEC-17,19
129,2017,28912870,98063984,24-OCT-17,N,33,M,On View,Theft of Motor Vehicle Parts or Accessories,Property,Larceny/Theft Offenses,A,White,9963,7715061,20-AUG-18,24-OCT-17,0
130,2017,28421654,96690379,20-AUG-17,C,21,F,On View,Shoplifting,Property,Larceny/Theft Offenses,A,White,9594,7659510,20-AUG-18,20-AUG-17,16
131,2017,28421656,96690379,20-AUG-17,C,18,F,Taken INTO Custody,Shoplifting,Property,Larceny/Theft Offenses,A,White,9594,7659510,20-AUG-18,20-AUG-17,16
132,2017,28425328,96701763,28-AUG-17,N,43,F,On View,Shoplifting,Property,Larceny/Theft Offenses,A,White,9963,7659625,20-AUG-18,28-AUG-17,15
133,2017,28425347,96701797,06-OCT-17,N,30,F,On View,Shoplifting,Property,Larceny/Theft Offenses,A,Black or African American,9963,7715061,20-AUG-18,06-OCT-17,15
134,2017,28431015,96718303,06-MAY-17,C,30,F,On View,All Other Larceny,Property,Larceny/Theft Offenses,A,White,10161,7576189,20-AUG-18,06-MAY-17,0
135,2017,28431648,96720577,27-OCT-17,M,32,F,Summoned / Cited,All Other Larceny,Property,Larceny/Theft Offenses,A,White,10161,7689806,20-AUG-18,27-OCT-17,16
136,2017,28545843,97032600,03-FEB-18,N,62,M,Taken INTO Custody,Theft of Motor Vehicle Parts or Accessories,Property,Larceny/Theft Offenses,A,Black or African American,10161,7606864,20-AUG-18,25-JUL-17,12
137,2017,28247014,96187127,30-DEC-17,N,57,F,Summoned / Cited,All Other Larceny,Property,Larceny/Theft Offenses,A,White,10161,7742280,20-AUG-18,30-DEC-17,12
138,2017,28247975,96189881,09-JAN-18,C,44,M,Summoned / Cited,All Other Larceny,Property,Larceny/Theft Offenses,A,Black or African American,10161,7742280,20-AUG-18,24-DEC-17,15
139,2017,28645262,97343994,19-APR-18,C,61,M,Summoned / Cited,All Other Larceny,Property,Larceny/Theft Offenses,A,White,9851,7606185,20-AUG-18,26-JUN-17,0
140,2017,28647127,97349665,08-SEP-17,N,29,M,On View,Counterfeiting/Forgery,Property,Counterfeiting/Forgery,A,White,9963,7659625,20-AUG-18,23-AUG-17,15
141,2017,28538253,97008937,08-DEC-17,N,15,F,On View,Shoplifting,Property,Larceny/Theft Offenses,A,Black or African American,9963,7743940,20-AUG-18,08-DEC-17,18
142,2017,28911824,98060897,23-MAY-18,N,29,M,Taken INTO Custody,Theft From Building,Property,Larceny/Theft Offenses,A,White,9809,7740506,20-AUG-18,03-NOV-17,17
143,2017,28245713,96183755,23-DEC-17,C,35,F,Summoned / Cited,All Other Larceny,Property,Larceny/Theft Offenses,A,Black or African American,10161,7742280,20-AUG-18,23-DEC-17,19
144,2017,28232986,96151989,06-OCT-17,N,40,M,Summoned / Cited,Shoplifting,Property,Larceny/Theft Offenses,A,White,9963,7715061,20-AUG-18,06-OCT-17,19
145,2017,28230108,96144824,04-JAN-18,N,32,F,Summoned / Cited,Shoplifting,Property,Larceny/Theft Offenses,A,White,9735,7830699,20-AUG-18,29-DEC-17,14
146,2017,28230101,96144808,04-JAN-18,N,32,F,Summoned / Cited,Shoplifting,Property,Larceny/Theft Offenses,A,White,9735,7830699,20-AUG-18,29-DEC-17,14
147,2017,28231561,96148303,23-AUG-17,C,43,F,On View,Motor Vehicle Theft,Property,Motor Vehicle Theft,A,White,9964,7631827,20-AUG-18,31-JUL-17,15
148,2017,28231562,96148303,23-AUG-17,C,40,F,On View,Motor Vehicle Theft,Property,Motor Vehicle Theft,A,White,9964,7631827,20-AUG-18,31-JUL-17,15
149,2017,28232603,96151104,29-JUL-17,N,33,F,On View,All Other Larceny,Property,Larceny/Theft Offenses,A,White,10043,7606197,20-AUG-18,23-JUL-17,12
150,2017,28232916,96151888,08-JAN-17,N,32,M,On View,Shoplifting,Property,Larceny/Theft Offenses,A,White,9963,7469566,20-AUG-18,07-JAN-17,19
151,2017,28237525,96163775,04-JAN-18,N,37,M,Taken INTO Custody,Motor Vehicle Theft,Property,Motor Vehicle Theft,A,White,10161,7494133,20-AUG-18,06-FEB-17,7
152,2017,28237612,96164032,03-JAN-18,N,21,M,Taken INTO Custody,Robbery,Property,Robbery,A,Black or African American,10161,7554121,20-AUG-18,04-APR-17,18
153,2017,28237735,96164285,26-SEP-17,N,33,M,On View,Murder and Nonnegligent Manslaughter,Person,Homicide Offenses,A,White,10161,7554121,20-AUG-18,28-APR-17,19
154,2017,28238382,96165994,12-AUG-17,N,30,M,Taken INTO Custody,Murder and Nonnegligent Manslaughter,Person,Homicide Offenses,A,White,10161,7606864,20-AUG-18,21-JUL-17,18
155,2017,28537220,97006214,12-MAR-18,C,19,F,On View,Theft From Building,Property,Larceny/Theft Offenses,A,White,9964,7606189,20-AUG-18,03-MAY-17,17
156,2017,28545946,97033030,03-OCT-17,N,48,M,On View,Motor Vehicle Theft,Property,Motor Vehicle Theft,A,White,10161,7659990,20-AUG-18,30-SEP-17,18
157,2017,28545944,97033030,03-OCT-17,N,42,F,On View,Motor Vehicle Theft,Property,Motor Vehicle Theft,A,White,10161,7659990,20-AUG-18,30-SEP-17,18
158,2017,28420686,96686479,13-JAN-17,C,22,F,Taken INTO Custody,False Pretenses/Swindle/Confidence Game,Property,Fraud Offenses,A,Black or African American,9594,7493319,20-AUG-18,13-JAN-17,18
159,2017,28420737,96686654,23-JAN-17,C,23,F,Taken INTO Custody,False Pretenses/Swindle/Confidence Game,Property,Fraud Offenses,A,White,9594,7493319,20-AUG-18,23-JAN-17,14
160,2017,28420914,96687197,19-FEB-17,C,17,F,On View,Shoplifting,Property,Larceny/Theft Offenses,A,White,9594,7523170,20-AUG-18,19-FEB-17,19
161,2017,28420908,96687197,19-FEB-17,C,16,F,On View,Shoplifting,Property,Larceny/Theft Offenses,A,White,9594,7523170,20-AUG-18,19-FEB-17,19
162,2017,28420911,96687197,19-FEB-17,C,16,F,On View,Shoplifting,Property,Larceny/Theft Offenses,A,White,9594,7523170,20-AUG-18,19-FEB-17,19
163,2017,28421347,96689035,01-JUN-17,C,38,M,Summoned / Cited,Shoplifting,Property,Larceny/Theft Offenses,A,White,9594,7606180,20-AUG-18,01-JUN-17,18
164,2017,28421399,96689322,31-MAY-17,C,31,M,On View,Robbery,Property,Robbery,A,White,9594,7589213,20-AUG-18,30-MAY-17,23
165,2017,28421498,96689725,12-JUL-17,C,39,M,Taken INTO Custody,Shoplifting,Property,Larceny/Theft Offenses,A,White,9594,7631735,20-AUG-18,12-JUL-17,19
166,2017,28230110,96144831,04-JAN-18,N,32,F,Summoned / Cited,Shoplifting,Property,Larceny/Theft Offenses,A,White,9735,7830699,20-AUG-18,29-DEC-17,14
167,2017,28232663,96151210,20-DEC-17,N,16,F,Taken INTO Custody,Shoplifting,Property,Larceny/Theft Offenses,A,Black or African American,10043,7740517,20-AUG-18,11-DEC-17,11
168,2017,28232984,96151986,08-AUG-17,N,34,M,On View,Shoplifting,Property,Larceny/Theft Offenses,A,Black or African American,9963,7659625,20-AUG-18,08-AUG-17,14
169,2017,28233002,96152014,29-SEP-17,C,29,M,On View,Counterfeiting/Forgery,Property,Counterfeiting/Forgery,A,White,9963,7688150,20-AUG-18,29-SEP-17,12
170,2017,28237745,96164340,20-JUN-17,N,29,M,Taken INTO Custody,Murder and Nonnegligent Manslaughter,Person,Homicide Offenses,A,Black or African American,10161,7576189,20-AUG-18,10-MAY-17,13
171,2017,27112734,92647794,04-OCT-17,C,41,F,On View,Shoplifting,Property,Larceny/Theft Offenses,A,White,10161,7689806,17-AUG-18,04-OCT-17,11
172,2017,26940469,92114468,22-AUG-17,N,39,M,Taken INTO Custody,Robbery,Property,Robbery,A,Black or African American,10161,7494133,17-AUG-18,05-FEB-17,10
173,2017,26940488,92114532,08-AUG-17,N,17,M,Taken INTO Custody,Motor Vehicle Theft,Property,Motor Vehicle Theft,A,Black or African American,10161,7494133,17-AUG-18,14-FEB-17,19
174,2017,26940755,92115536,15-SEP-17,N,57,M,On View,Theft of Motor Vehicle Parts or Accessories,Property,Larceny/Theft Offenses,A,Black or African American,10161,7589915,17-AUG-18,06-JUN-17,7
175,2017,26942702,92121993,12-SEP-17,M,19,M,Taken INTO Custody,Robbery,Property,Robbery,A,Black or African American,10161,7633127,17-AUG-18,20-AUG-17,19
176,2017,26944055,92126673,29-AUG-17,N,29,F,Summoned / Cited,All Other Larceny,Property,Larceny/Theft Offenses,A,White,10161,7633127,17-AUG-18,29-AUG-17,19
177,2017,26944763,92129705,04-SEP-17,C,36,F,On View,Shoplifting,Property,Larceny/Theft Offenses,A,White,10161,7659990,17-AUG-18,03-SEP-17,20
178,2017,26945607,92133678,19-SEP-17,C,21,M,Summoned / Cited,All Other Larceny,Property,Larceny/Theft Offenses,A,Black or African American,10161,7659990,17-AUG-18,19-SEP-17,16
179,2017,26922121,92067537,18-APR-17,N,22,M,On View,Motor Vehicle Theft,Property,Motor Vehicle Theft,A,White,9598,7553597,17-AUG-18,15-APR-17,0
180,2017,26924772,92071601,14-SEP-17,N,28,M,Taken INTO Custody,Burglary/Breaking & Entering,Property,Burglary/Breaking & Entering,A,White,9768,7688078,17-AUG-18,14-SEP-17,8
181,2017,26926668,92075295,27-SEP-17,N,35,M,Taken INTO Custody,Shoplifting,Property,Larceny/Theft Offenses,A,White,9739,7688086,17-AUG-18,27-SEP-17,7
182,2017,28425299,96701718,02-JUN-17,N,38,F,On View,Destruction/Damage/Vandalism of Property,Property,Destruction/Damage/Vandalism of Property,A,White,9963,7590966,20-AUG-18,02-JUN-17,12
183,2017,28425292,96701717,14-MAY-17,N,35,F,On View,Shoplifting,Property,Larceny/Theft Offenses,A,Black or African American,9963,7578236,20-AUG-18,14-MAY-17,14
