"DATA_YEAR","SUSPECTED_DRUG_TYPE_ID","PROPERTY_ID","EST_DRUG_QTY","DRUG_MEASURE_TYPE_ID","NIBRS_SUSPECTED_DRUG_ID"
2017,5,96249474,1.002,1,7946476
2017,8,96249508,6,9,7946499
2017,5,96249508,2.002,1,7946497
2017,12,96249508,0.001,1,7946495
2017,12,96249542,1,1,7946507
2017,2,96250871,1.9,1,7946834
2017,12,96250871,1.2,1,7946835
2017,5,96251037,5,1,7946862
2017,5,97096342,5.002,1,8073492
2017,5,97096601,0.003,1,8073524
2017,12,97097161,1.5,1,8073600
2017,5,97098822,2.2,1,8073783
2017,12,97099142,2.7,1,8073819
2017,13,97099955,43,9,8073933
2017,12,97100809,1,11,8074062
2017,5,97100934,1,11,8074085
2017,12,97103188,3.3,1,8074355
2017,12,97116902,2,1,8075855
2017,12,97117556,0.1,1,8075958
2017,12,96249501,0.001,1,7946493
2017,5,96251132,15,1,7946876
2017,12,96252602,0.5,1,7947091
2017,12,96253045,1.8,1,7947159
2017,8,96254094,5,9,7947314
2017,5,96254094,5,1,7947313
2017,12,96254094,73.1,1,7947315
2017,5,96255698,1,1,7947571
2017,5,96255750,1,11,7947584
2017,5,96256391,1,1,7947710
2017,5,96269211,2.4,1,7949560
2017,1,96280728,1,1,7950569
2017,5,96283700,30,1,7950921
2017,5,96283865,8,1,7950952
2017,5,96285524,0.38,1,7951190
2017,8,96257751,1,1,7947949
2017,4,96257751,140,9,7947948
2017,5,96258236,7.901,1,7948007
2017,10,96270613,0.25,7,7949708
2017,12,96275406,0.81,1,7950118
2017,4,96275508,0.89,1,7950128
2017,5,96277338,2.06,1,7950271
2017,12,96277401,0.38,1,7950287
2017,12,96283367,0.52,1,7950885
2017,5,96285165,0.2,1,7951144
2017,16,96251174,15,9,7946880
2017,5,96251819,1,1,7946951
2017,5,96252931,1.7,1,7947135
2017,5,96257568,2.5,1,7947919
2017,12,96274509,1,1,7950055
2017,5,96274509,1,1,7950056
2017,5,96274748,954.54,1,7950069
2017,17,96274748,7,9,7950070
2017,5,96278272,1,1,7950343
2017,5,96286012,21.8,1,7951259
2017,8,96286012,13,9,7951258
2017,12,96248932,0.9,1,7946379
2017,12,96249222,165,1,7946436
2017,8,96249222,4,1,7946435
2017,4,96249222,1.2,1,7946434
2017,5,96249261,4,1,7946443
2017,5,96250652,2,1,7946799
2017,5,96250735,28,1,7946813
2017,5,96251035,3,1,7946860
2017,5,96251865,1.8,1,7946967
2017,12,96252446,2,1,7947058
2017,12,96252828,0.5,1,7947129
2017,12,96253381,1,1,7947213
2017,10,96275967,1,9,7950167
2017,4,96283368,1.2,1,7950886
2017,1,96285477,1.44,1,7951189
2017,16,96286474,14,9,7951314
2017,5,95368744,3,1,7816873
2017,8,95368744,2,9,7816874
2017,12,95368861,4,1,7816893
2017,5,95368918,39,1,7816908
2017,5,95370408,6.009,1,7817304
2017,15,95370408,21,9,7817303
2017,13,95370408,10,9,7817301
2017,17,95373753,,,7817853
2017,5,95374014,1,11,7817920
2017,16,95374091,1,9,7817941
2017,12,95374091,1,11,7817940
2017,17,95374091,1,11,7817943
2017,5,95374140,1,11,7817952
2017,12,95374654,0.005,1,7818047
2017,5,95375543,3.5,1,7818185
2017,17,95398466,1,9,7821894
2017,17,95399099,0.14,1,7821958
2017,16,95399099,2,9,7821959
2017,5,95399099,1.25,1,7821960
2017,5,95404788,5.8,1,7822911
2017,5,95404878,2.5,1,7822921
2017,5,95404902,6.06,1,7822925
2017,5,95405126,2,1,7822965
2017,17,95405359,1,7,7822989
2017,12,95405359,1,1,7822990
2017,5,95405359,3,1,7822992
2017,5,95405745,2,1,7823017
2017,8,95405745,2,9,7823018
2017,13,95405788,18.25,9,7823032
2017,5,95405788,1.5,1,7823033
2017,16,95405788,1,9,7823034
2017,12,95406055,0.34,1,7823069
2017,5,95406253,1.67,1,7823105
2017,5,95406886,2.58,1,7823164
2017,5,95407764,0.02,1,7823284
2017,5,95408146,29.7,1,7823317
2017,5,95408245,1.75,1,7823329
2017,5,95408287,11.82,1,7823333
2017,5,95408404,19.93,1,7823344
2017,5,95409151,2.6,1,7823441
2017,12,95410278,1.78,1,7823545
2017,12,95411152,0.25,1,7823615
2017,5,95411623,1.68,1,7823650
2017,2,95412270,1.8,1,7823707
2017,12,96685907,0.28,1,8009608
2017,4,96686812,3.37,1,8009698
2017,12,96688843,2.8,1,8009855
2017,4,96688843,2.4,1,8009856
2017,2,96688843,0.2,1,8009857
2017,5,96691928,7,1,8010128
2017,5,96692376,1.78,1,8010159
2017,5,96701281,18.01,1,8011068
2017,12,97093463,1,1,8073028
2017,5,97093583,4.8,1,8073047
2017,12,97094517,0.15,1,8073201
2017,4,97094517,0.1,7,8073202
2017,5,97094610,0.101,1,8073217
2017,5,96656834,1,1,8005997
2017,12,96657402,25,1,8006063
2017,8,96659555,10,9,8006383
2017,5,96659592,1,1,8006390
2017,12,96659592,0.004,1,8006389
2017,5,96703790,2.1,1,8011504
2017,5,96707788,5,1,8012040
2017,5,96276846,204,1,7950232
2017,12,96276846,1.2,1,7950233
2017,5,96281266,2.55,1,7950621
2017,5,96283710,9.56,1,7950922
2017,10,96284221,2,9,7951010
2017,12,96703456,0.25,1,8011442
2017,5,96708121,3.6,1,8012082
2017,16,95373744,1,9,7817851
2017,12,95373744,0.1,1,7817849
2017,5,95374235,1,11,7817972
2017,12,95374333,1,1,7817986
2017,16,95374333,4,9,7817987
2017,5,95403900,1.3,1,7822778
2017,12,95404035,0.3,1,7822795
2017,5,95404891,9,1,7822922
2017,5,95405319,1.8,1,7822985
2017,5,95407009,6,1,7823173
2017,2,95407009,23.1,1,7823174
2017,5,95408466,0.5,1,7823353
2017,16,95408507,2,9,7823368
2017,4,95408507,2.7,1,7823365
2017,4,95408507,1,9,7823366
2017,5,95409062,0.8,1,7823437
2017,12,95409062,7.5,1,7823436
2017,4,97094006,1.7,1,8073114
2017,17,97094006,0.7,1,8073115
2017,5,97094343,2.62,1,8073160
2017,12,97094854,1.003,1,8073249
2017,5,97096480,1.002,1,8073507
2017,5,97097184,14.7,1,8073605
2017,12,97097859,1,1,8073688
2017,13,97100228,2,9,8073954
2017,12,97099357,5,1,8073847
2017,12,97099621,0.4,1,8073889
2017,4,97100534,1,11,8074000
2017,4,97100554,0.08,1,8074004
2017,5,97100700,0.7,1,8074043
2017,17,97101153,,,8074123
2017,5,97101314,10,1,8074143
2017,12,97101330,0.005,1,8074145
2017,5,97101330,0.003,1,8074146
2017,5,97101506,2,1,8074171
2017,5,97101534,292,1,8074193
2017,4,97101534,10,1,8074192
2017,12,97103158,6.5,1,8074351
2017,5,97103299,37.8,1,8074382
2017,5,97103571,0.5,1,8074425
2017,5,97103625,10,1,8074428
2017,1,96703966,1.4,1,8011542
2017,5,96703966,27.45,1,8011541
2017,12,96704945,1,1,8011681
2017,5,96704945,4.42,1,8011682
2017,10,96706157,2,3,8011859
2017,5,96706903,90.5,1,8011915
2017,12,96708393,1.71,1,8012139
2017,5,95737295,0.001,1,7874273
2017,5,95738129,1,11,7874440
2017,5,95738280,1,11,7874478
2017,12,95739947,1,1,7874725
2017,12,95740026,3.3,1,7874737
2017,5,95740026,3.7,1,7874735
2017,8,95740026,3,9,7874736
2017,12,95740211,1,1,7874766
2017,5,95740211,1,1,7874765
2017,4,95740293,2,1,7874783
2017,4,95741530,0.201,1,7874943
2017,5,95770751,1,1,7879137
2017,8,95771604,5,9,7879263
2017,15,95771604,1.5,9,7879266
2017,12,95771604,8.75,1,7879265
2017,1,95772638,0.5,1,7879444
2017,5,95773544,2238.77,1,7879569
2017,12,95970311,1.3,1,7907598
2017,12,95972926,0.2,1,7908049
2017,5,95972926,1,1,7908048
2017,5,95972949,6.3,1,7908053
2017,5,95975056,12.302,1,7908389
2017,5,95994108,4,3,7911474
2017,5,95994120,0.7,1,7911478
2017,17,95994397,8.2,1,7911545
2017,12,95994397,1.9,1,7911543
2017,16,95994397,5,9,7911544
2017,5,96000332,12.8,1,7912262
2017,12,96000818,1,7,7912328
2017,5,94830795,7,1,7739008
2017,5,94831149,6.16,1,7739051
2017,5,94831621,0.006,1,7739137
2017,10,94857008,3,9,7743248
2017,5,94857008,28,1,7743249
2017,5,94859756,1.48,1,7743651
2017,5,94862868,0.79,1,7744254
2017,5,94862891,5,1,7744258
2017,12,94862921,1.2,1,7744264
2017,5,94864308,2,1,7744513
2017,4,94867954,0.5,1,7745145
2017,5,94830847,4.5,1,7739011
2017,5,94831878,0.001,1,7739182
2017,5,94832972,1,11,7739371
2017,12,94833048,1,11,7739387
2017,5,94860472,3.2,1,7743835
2017,5,94862458,0.31,1,7744178
2017,13,94862606,1.45,1,7744218
2017,12,94864265,0.34,1,7744507
2017,5,94866111,8,1,7744811
2017,5,94866950,4,1,7744972
2017,16,94866950,3,9,7744970
2017,5,95970741,1.03,1,7907664
2017,12,95972354,2,9,7907936
2017,12,95974964,1,11,7908369
2017,4,95974964,1,11,7908368
2017,16,95975238,17,9,7908410
2017,4,95975238,0.06,1,7908409
2017,4,95975631,1,11,7908481
2017,5,95976658,5.5,1,7908681
2017,12,94858793,0.95,1,7743495
2017,16,94861985,1,9,7744074
2017,12,94861985,0.55,1,7744075
2017,5,94862528,1,1,7744197
2017,1,94863165,0.12,1,7744282
2017,10,94863991,1,7,7744465
2017,10,94866051,1,9,7744805
2017,17,94866200,,,7744827
2017,5,94866258,7.36,1,7744846
2017,17,94866463,4,7,7744891
2017,2,94866463,19.5,1,7744892
2017,8,94866463,752,9,7744889
2017,5,94866706,1,1,7744937
2017,12,94868260,1,1,7745181
2017,5,94868260,5,1,7745180
2017,12,94868555,1,9,7745236
2017,5,94831195,6,1,7739062
2017,12,94831626,0.005,1,7739139
2017,5,94831745,0.008,1,7739162
2017,5,94858043,0.3,1,7743392
2017,5,94861871,1.89,1,7744051
2017,5,94863263,0.8,1,7744321
2017,12,94863263,2.6,1,7744322
2017,2,94864659,2.55,1,7744568
2017,12,94865532,0.01,1,7744700
2017,12,94866886,1.53,1,7744960
2017,16,95970362,1,1,7907607
2017,12,95971911,1,1,7907851
2017,5,95974036,1,1,7908281
2017,5,95974982,1,11,7908375
2017,12,95974999,0.2,1,7908377
2017,17,95975052,2,9,7908387
2017,4,95975052,0.05,1,7908386
2017,5,95975086,6.1,1,7908395
2017,5,95975564,1,1,7908473
2017,5,95994596,3,1,7911585
2017,12,95994596,3,1,7911586
2017,5,95997328,2.5,1,7911874
2017,5,94860192,1,1,7743758
2017,5,94861512,4,1,7743986
2017,5,94861570,0.5,1,7743993
2017,5,94861815,1.1,1,7744039
2017,5,94862913,2.83,1,7744263
2017,5,94865091,1,1,7744607
2017,4,94866011,2,1,7744799
2017,5,94867708,2.13,1,7745106
2017,8,94869496,1,9,7745334
2017,17,94869496,1,9,7745336
2017,5,94831137,20.82,1,7739049
2017,12,94831675,0.003,1,7739146
2017,5,94831738,2,1,7739160
2017,5,94831838,3.2,1,7739177
2017,4,94832521,0.4,5,7739292
2017,5,94833097,1,1,7739414
2017,5,94833411,2,1,7739464
2017,5,94833836,2.4,1,7739505
2017,5,94836477,0.401,1,7739895
2017,5,94857029,10610,1,7743250
2017,5,94859731,1.46,1,7743645
2017,12,94862908,32.3,1,7744262
2017,5,94863265,0.5,1,7744323
2017,5,94863705,3.62,1,7744417
2017,16,94863705,57,9,7744418
2017,12,94864124,40,9,7744489
2017,16,94864124,13,9,7744487
2017,12,94864124,7.35,1,7744486
2017,5,94864416,5.35,1,7744530
2017,5,94865046,3.1,1,7744604
2017,1,94868533,4.56,1,7745233
2017,8,94831893,13.16,9,7739184
2017,5,94831893,11.2,1,7739183
2017,5,94831530,0.2,1,7739118
2017,5,94862968,82,1,7744267
2017,5,94864026,1.5,1,7744472
2017,5,94865437,7.68,1,7744679
2017,5,94865975,1,1,7744789
2017,16,94866240,2,9,7744836
2017,2,94866240,2.6,1,7744841
2017,12,94866240,6.3,1,7744840
2017,1,94866465,1.82,1,7744893
2017,5,94866465,5.88,1,7744894
2017,17,94867645,21,9,7745093
2017,12,94867645,1.95,1,7745092
2017,16,94869460,0.5,9,7745331
2017,12,96657521,5.86,1,8006089
2017,7,96658139,10,9,8006167
2017,12,96658139,48.006,1,8006164
2017,5,96658246,9,1,8006191
2017,4,96664800,0.08,1,8006920
2017,12,96664800,0.5,1,8006921
2017,17,96664972,,,8006941
2017,5,96665288,1,1,8006972
2017,5,96668986,4,1,8007300
2017,5,96672376,6.5,1,8007643
2017,7,96695306,0.15,1,8010458
2017,6,96695306,0.15,1,8010459
2017,14,96695306,0.06,1,8010457
2017,17,96699183,56,9,8010865
2017,1,96700680,2,1,8011037
2017,5,96701597,4.44,1,8011101
2017,10,96703076,1,9,8011379
2017,5,96704188,43,1,8011563
2017,10,96705449,1,9,8011749
2017,8,96705662,156,9,8011790
2017,8,96707008,22,9,8011931
2017,14,96707643,11,9,8012029
2017,5,96707643,6.3,1,8012030
2017,11,96707643,10,9,8012028
2017,17,96708094,1.43,1,8012081
2017,5,96708332,61.98,1,8012122
2017,12,96708332,13.71,1,8012121
2017,12,96708470,2,1,8012155
2017,12,94832504,1,1,7739284
2017,5,94862990,2,1,7744268
2017,2,94863384,3.48,1,7744349
2017,16,94863384,3.5,9,7744350
2017,17,94863384,1,9,7744348
2017,12,94864188,0.06,1,7744499
2017,5,94865172,1,1,7744628
2017,5,94865943,104.24,1,7744777
2017,5,97762908,2.6,1,8170848
2017,12,96656677,1,1,8005969
2017,12,96657507,0.48,1,8006079
2017,5,97763733,0.801,1,8170943
2017,5,96659523,1,1,8006374
2017,5,96659571,2,1,8006387
2017,5,96659696,0.005,1,8006401
2017,12,96659696,11.007,1,8006400
2017,5,96661683,1,1,8006596
2017,5,96662032,1,1,8006622
2017,12,96663384,1,1,8006826
2017,5,96667708,3.4,1,8007193
2017,5,96667873,1,1,8007210
2017,5,96668072,6.7,1,8007233
2017,5,96668974,1,1,8007297
2017,12,96249323,0.71,1,7946449
2017,5,96249500,3.001,1,7946492
2017,12,96252892,8,1,7947132
2017,12,96257554,0.002,1,7947914
2017,8,96257554,2,9,7947916
2017,5,96275725,0.03,1,7950150
2017,5,96282363,0.5,1,7950720
2017,12,96249112,18,1,7946418
2017,5,96249188,7,1,7946431
2017,5,96249452,22,1,7946471
2017,5,96250202,4.4,1,7946691
2017,12,96250202,0.4,1,7946693
2017,5,96250420,21.008,1,7946742
2017,16,96250649,6,9,7946798
2017,12,96250649,1,1,7946797
2017,5,96250649,1,1,7946794
2017,5,96250830,2,1,7946828
2017,17,96252449,,,7947062
2017,5,96252577,1,1,7947086
2017,5,96252639,1,1,7947103
2017,8,96252754,8,9,7947117
2017,5,96253060,1,1,7947163
2017,12,96253231,0.8,1,7947186
2017,12,96254394,1,1,7947354
2017,4,96255606,14,9,7947552
2017,5,96255606,0.8,1,7947553
2017,17,96255945,,,7947620
2017,5,96256113,1,11,7947665
2017,5,98283320,4.5,4,8249799
2017,12,98285207,1.02,1,8249901
2017,12,106260259,0.5,1,9628380
2017,12,97093335,1,1,8073004
2017,5,97093768,5,1,8073076
2017,5,97094042,2,1,8073125
2017,5,97096377,0.005,1,8073494
2017,17,97099003,,,8073803
2017,5,97099320,14.6,1,8073838
2017,5,97099677,4.2,1,8073898
2017,12,97099713,2.2,1,8073903
2017,4,97100531,0.1,1,8073998
