"DATA_YEAR","VICTIM_ID","OFFENSE_ID"
2017,98511271,112167778
2017,98511368,112167868
2017,98511422,112167918
2017,98511479,112167980
2017,98511634,112168133
2017,98511818,112168312
2017,98511848,112168341
2017,98511994,112168478
2017,98511996,112168478
2017,98512043,112168522
2017,98512231,112168694
2017,98512262,112168735
2017,98512271,112168740
2017,98512365,112168829
2017,98512378,112168844
2017,98512434,112168893
2017,98512513,112168987
2017,98512604,112169066
2017,98512604,112169070
2017,98512808,112169265
2017,98512862,112169306
2017,98512962,112169390
2017,98513105,112169548
2017,98513266,112169704
2017,98513302,112169747
2017,98513504,112169937
2017,98513496,112169937
2017,98513540,112169960
2017,98513700,112170102
2017,98513668,112170102
2017,98513693,112170102
2017,98513893,112170312
2017,98513976,112170399
2017,98514071,112170471
2017,98514059,112170471
2017,98514049,112170471
2017,98514151,112170571
2017,98514314,112170705
2017,98514316,112170706
2017,98514397,112170814
2017,98514447,112170860
2017,98514538,112170943
2017,98514570,112170971
2017,98514621,112171018
2017,98514672,112171067
2017,98514875,112171246
2017,98514926,112171306
2017,98514961,112171339
2017,98515075,112171444
2017,98515103,112171464
2017,98515174,112171529
2017,98515329,112171644
2017,98515366,112171692
2017,98515425,112171760
2017,98515743,112172083
2017,98515945,112172258
2017,98516062,112172388
2017,98516102,112172423
2017,98516273,112172591
2017,98516420,112172736
2017,98516507,112172829
2017,98516584,112172905
2017,98516732,112173061
2017,97121165,110762309
2017,97121438,110762578
2017,97121438,110762577
2017,97121530,110762682
2017,97121591,110762731
2017,97121642,110762789
2017,97121726,110762880
2017,97121947,110763097
2017,97122123,110763274
2017,97122283,110763439
2017,97122272,110763439
2017,97122453,110763607
2017,97122502,110763662
2017,97122532,110763693
2017,97122575,110763740
2017,97122630,110763778
2017,97122630,110763777
2017,97122713,110763871
2017,97122780,110763953
2017,97122827,110764007
2017,97122857,110764034
2017,97123096,110764263
2017,97123315,110764488
2017,97123313,110764488
2017,97123525,110764718
2017,97123549,110764735
2017,97123563,110764749
2017,97123610,110764797
2017,97123607,110764797
2017,97123769,110764945
2017,97123889,110765078
2017,97123928,110765112
2017,97123989,110765150
2017,97124070,110765234
2017,97124144,110765283
2017,97124165,110765304
2017,97124512,110765627
2017,97124589,110765706
2017,97124714,110765833
2017,97124755,110765867
2017,97124877,110765983
2017,97124969,110766084
2017,97752816,111396434
2017,97752810,111396434
2017,97752802,111396434
2017,97752823,111396434
2017,97752910,111396522
2017,97752912,111396519
2017,97752910,111396519
2017,97753186,111396814
2017,97753186,111396815
2017,97754576,111398325
2017,97754805,111398575
2017,97754894,111398675
2017,97754894,111398672
2017,97754934,111398723
2017,97755434,111399233
2017,97755540,111399342
2017,97755540,111399335
2017,97755633,111399438
2017,97755698,111399506
2017,97755783,111399598
2017,97755839,111399659
2017,97755984,111399824
2017,97756370,111400257
2017,97756373,111400257
2017,97756541,111400428
2017,97756583,111400473
2017,97756895,111400804
2017,97756906,111400804
2017,97757254,111401165
2017,97757254,111401169
2017,97757439,111401368
2017,97757514,111401448
2017,97757662,111401593
2017,97757712,111401628
2017,97757751,111401671
2017,97757900,111401825
2017,97757957,111401882
2017,97757982,111401907
2017,97758099,111402017
2017,97758130,111402050
2017,97758874,111402820
2017,97758932,111402876
2017,97758969,111402915
2017,97759042,111402997
2017,97759124,111403089
2017,97759127,111403089
2017,97759246,111403214
2017,97759412,111403409
2017,97759530,111403533
2017,97759954,111403953
2017,97761262,111405346
2017,97761258,111405346
2017,97761557,111405646
2017,97761849,111405955
2017,97761884,111405984
2017,97785433,111429919
2017,97785569,111430031
2017,97785895,111430345
2017,97785931,111430376
2017,97786072,111430506
2017,97786069,111430502
2017,97786272,111430734
2017,97786325,111430776
2017,97786325,111430785
2017,97786335,111430776
2017,97786357,111430821
2017,97786386,111430847
2017,97786624,111431080
2017,97786637,111431087
2017,97786735,111431200
2017,97786836,111431300
2017,97787123,111431583
2017,97787124,111431583
2017,97787191,111431668
2017,97787257,111431728
2017,97787308,111431785
2017,97787301,111431785
2017,97787313,111431791
2017,97787313,111431789
2017,97787862,111432325
2017,97787851,111432325
2017,97788067,111432532
2017,97788155,111432623
2017,97788204,111432668
2017,97788327,111432793
2017,97788329,111432791
2017,97788974,111433419
2017,97789271,111433731
2017,97789274,111433733
2017,97789730,111434144
2017,97789987,111434413
2017,97790116,111434541
2017,97790121,111434547
2017,97790135,111434564
2017,97790166,111434587
2017,97790165,111434587
2017,97790193,111434619
2017,97790283,111434704
2017,97790320,111434732
2017,97790313,111434732
2017,97790774,111435154
2017,97790964,111435334
2017,97791082,111435464
2017,97791352,111435730
2017,97791409,111435777
2017,97791736,111436116
2017,97792436,111436820
2017,97792463,111436842
2017,97792942,111437323
2017,97793176,111437538
2017,97793338,111437698
2017,97793338,111437692
2017,97793393,111437745
2017,97793451,111437802
2017,97793460,111437802
2017,97793449,111437802
2017,97793471,111437802
2017,97793444,111437802
2017,97793448,111437802
2017,97793775,111438127
2017,97793767,111438127
2017,97793986,111438321
2017,97793990,111438321
2017,97794105,111438431
2017,97794246,111438550
2017,97794384,111438683
2017,97794383,111438683
2017,97794569,111438873
2017,97794624,111438923
2017,97795057,111439324
2017,97795164,111439418
2017,97795719,111439967
2017,97796564,111440737
2017,97796507,111440737
2017,97796586,111440737
2017,97796514,111440737
2017,97796561,111440737
2017,97796602,111440737
2017,97796505,111440737
2017,97796557,111440737
2017,97796549,111440737
2017,97796552,111440737
2017,97796511,111440737
2017,97796577,111440737
2017,97796548,111440737
2017,97796641,111440737
2017,97796604,111440737
2017,99365312,113030427
2017,99365453,113030580
2017,99365453,113030581
2017,99365494,113030615
2017,99365493,113030615
2017,99365628,113030750
2017,99924499,113595745
2017,99924674,113595907
2017,99924727,113595958
2017,99924978,113596221
2017,99924999,113596245
2017,99925089,113596325
2017,99925088,113596325
2017,99925185,113596402
2017,99925189,113596402
2017,99925187,113596402
2017,99925236,113596476
2017,99925701,113596926
2017,99925730,113596960
2017,99925771,113596993
2017,99925809,113597043
2017,99925843,113597078
2017,99925965,113597190
2017,99926003,113597220
2017,99926351,113597564
2017,99926357,113597564
2017,99926384,113597599
2017,99926503,113597721
2017,99926523,113597744
2017,99926602,113597824
2017,99926694,113597916
2017,99926748,113597955
2017,99927025,113598224
2017,99927246,113598431
2017,99927285,113598463
2017,99927430,113598626
2017,99927522,113598694
2017,99927642,113598820
2017,97122817,110763999
2017,97122930,110764100
2017,97122922,110764100
2017,97123048,110764210
2017,97123239,110764398
2017,97123295,110764469
2017,97123487,110764680
2017,97123541,110764729
2017,97123764,110764933
2017,97123830,110765015
2017,97124280,110765420
2017,97124372,110765497
2017,97124433,110765556
2017,97124528,110765651
2017,97124563,110765679
2017,97124580,110765695
2017,97124718,110765835
2017,97124831,110765945
2017,97124831,110765943
2017,98199659,111848871
2017,98199791,111849005
2017,98199957,111849187
2017,98200263,111849494
2017,98201133,111850412
2017,98202340,111851642
2017,98202342,111851642
2017,98202678,111851970
2017,98203787,111853172
2017,98203858,111853268
2017,98203902,111853299
2017,98203902,111853303
2017,98204103,111853533
2017,98204300,111853730
2017,98204300,111853732
2017,98204328,111853738
2017,98204328,111853733
2017,98204324,111853744
2017,98204456,111853894
2017,98204538,111853967
2017,98205289,111854767
2017,98205485,111855008
2017,98205704,111855229
2017,98206001,111855558
2017,98206134,111855708
2017,98206163,111855731
2017,98206225,111855796
2017,98206281,111855857
2017,98206302,111855872
2017,98206297,111855872
2017,98206299,111855872
2017,98206404,111855972
2017,98206435,111855999
2017,98206433,111855999
2017,98206534,111856099
2017,98206690,111856259
2017,98206783,111856349
2017,98206842,111856410
2017,98206938,111856498
2017,98207260,111856832
2017,98207324,111856905
2017,98207341,111856902
2017,98207341,111856891
2017,98207346,111856888
2017,98207395,111856975
2017,98207472,111857039
2017,98207517,111857094
2017,98207632,111857200
2017,98207632,111857204
2017,98207756,111857332
2017,98208317,111857899
2017,98208320,111857900
2017,98208504,111858095
2017,98208876,111858466
2017,98208986,111858576
2017,98251562,111903701
2017,98251843,111904010
2017,98251858,111904012
2017,98252078,111904275
2017,98252082,111904275
2017,98252157,111904350
2017,98252494,111904668
2017,98252566,111904759
2017,98252566,111904760
2017,98252569,111904766
2017,98252805,111905031
2017,98252915,111905159
2017,98253393,111905644
2017,98253394,111905644
2017,98253467,111905702
2017,98253532,111905781
2017,98253532,111905778
2017,98254161,111906472
2017,98255616,111907950
2017,98255803,111908127
2017,98256006,111908337
2017,98256052,111908388
2017,98256133,111908464
2017,98256159,111908498
2017,98256189,111908526
2017,98256244,111908578
2017,98256380,111908719
2017,98256408,111908734
2017,98256657,111908984
2017,98256782,111909120
2017,98256863,111909202
2017,98256898,111909243
2017,98256939,111909280
2017,98256979,111909320
2017,98257025,111909350
2017,98257043,111909382
2017,98257111,111909469
2017,98257159,111909516
2017,98257267,111909626
2017,98257285,111909646
2017,98257310,111909674
2017,98257547,111909896
2017,98257714,111910063
2017,98257791,111910131
2017,98257994,111910338
2017,98257990,111910338
2017,98258352,111910718
2017,98258491,111910877
2017,98258528,111910916
2017,98258540,111910914
2017,99911858,113583402
2017,99911880,113583432
2017,99911890,113583432
2017,99911978,113583527
2017,99912295,113583830
2017,99912363,113583889
2017,99912419,113583944
2017,99912455,113583981
2017,99912455,113583982
2017,99912509,113584039
2017,99912867,113584365
2017,99913225,113584752
2017,99913321,113584841
2017,99913321,113584844
2017,99913355,113584867
2017,99913437,113584954
2017,99913658,113585174
2017,99913657,113585174
2017,99913674,113585159
2017,99913674,113585171
2017,99913674,113585154
2017,99913997,113585487
2017,99914013,113585498
2017,99914013,113585499
2017,99914043,113585518
2017,99914041,113585517
2017,99914045,113585518
2017,99914044,113585517
2017,99914043,113585517
2017,99914039,113585518
2017,99914041,113585519
2017,99914041,113585518
2017,99914040,113585518
2017,99914042,113585517
2017,99914044,113585518
2017,99914042,113585518
2017,99914045,113585517
2017,99914162,113585654
2017,99914235,113585724
2017,99914303,113585797
2017,99914391,113585876
2017,99914395,113585874
2017,99914509,113585996
2017,99914525,113586014
2017,99914543,113586038
2017,99914737,113586218
2017,99914780,113586263
2017,99914935,113586415
2017,99915110,113586592
2017,99915736,113587241
2017,99916030,113587549
2017,99916033,113587551
2017,99916181,113587709
2017,99916182,113587709
2017,99916791,113588321
2017,99916788,113588321
2017,99916875,113588400
2017,99916943,113588484
2017,99917264,113588781
2017,99917446,113588985
2017,99917883,113589443
2017,99918097,113589674
2017,99918111,113589682
2017,99918159,113589734
2017,99918158,113589734
2017,99918160,113589734
2017,99919818,113591406
2017,99920839,113592352
2017,99920841,113592352
2017,99920889,113592423
2017,99920922,113592457
2017,99920984,113592522
2017,99921008,113592542
2017,99921009,113592542
2017,99921088,113592619
2017,99921122,113592661
2017,99921160,113592683
2017,99921225,113592764
2017,99921238,113592775
2017,99921990,113593530
2017,99922155,113593711
2017,99922155,113593709
2017,99922259,113593813
2017,99922279,113593830
2017,99922626,113594102
2017,99922696,113594141
2017,99922825,113594230
2017,99922880,113594245
2017,99922911,113594264
2017,99923252,113594542
2017,99923375,113594652
2017,99923480,113594769
2017,99923715,113594961
2017,99923915,113595164
2017,99923936,113595180
2017,99923982,113595234
2017,99924025,113595257
2017,99924025,113595256
2017,99924270,113595521
2017,99924277,113595517
2017,99924330,113595563
2017,99924325,113595563
2017,99924313,113595563
2017,99924380,113595616
2017,99874885,113545200
2017,99875044,113545356
2017,99875792,113546161
2017,99876358,113546775
2017,99876567,113546984
2017,99876701,113547123
2017,99878278,113548777
2017,99878367,113548869
2017,99878367,113548863
2017,99878393,113548911
2017,99878455,113548972
2017,99878978,113549502
2017,99879040,113549554
2017,99879087,113549603
2017,99879327,113549839
2017,99880260,113550824
2017,99880442,113551021
2017,99880511,113551081
2017,99880685,113551271
2017,99880689,113551271
2017,99880846,113551441
2017,99880995,113551593
2017,99881076,113551672
2017,99881148,113551749
2017,99881245,113551859
2017,99881309,113551921
2017,99881347,113551946
2017,99881528,113552151
2017,99881565,113552184
2017,99881680,113552307
2017,99881813,113552438
2017,99881918,113552540
2017,99881943,113552574
2017,99881986,113552618
2017,99882021,113552646
2017,99882079,113552707
2017,98861028,112523497
2017,98861155,112523628
2017,98861208,112523691
2017,98861278,112523754
2017,98861279,112523756
2017,98861329,112523812
2017,98861615,112524067
2017,98861767,112524218
2017,98862195,112524580
2017,98862242,112524653
2017,98862372,112524790
2017,98862465,112524889
2017,98862979,112525407
2017,98863179,112525595
2017,97796629,111440737
2017,97796493,111440737
2017,97796585,111440737
2017,97796519,111440737
2017,97796535,111440737
2017,97796657,111440737
2017,97796634,111440737
2017,97796539,111440737
2017,97796623,111440737
2017,97796591,111440737
2017,97796733,111440950
2017,97796806,111441025
2017,97796819,111441039
2017,97796816,111441039
2017,97796848,111441070
2017,97796850,111441070
2017,97796865,111441091
2017,97797007,111441226
2017,97797004,111441226
2017,97797032,111441237
2017,97797032,111441240
2017,97797068,111441294
2017,97797120,111441344
2017,97797120,111441346
2017,97797231,111441449
2017,97797382,111441588
2017,97797524,111441708
2017,97797603,111441785
2017,97797652,111441832
2017,97797846,111442041
2017,97797965,111442155
2017,97798067,111442242
2017,97798155,111442342
2017,97798208,111442388
2017,97798208,111442386
2017,97798318,111442507
2017,97798547,111442716
2017,97798571,111442734
2017,97798619,111442766
2017,97798727,111442865
2017,97798880,111442987
2017,97798897,111443000
2017,97798974,111443052
2017,97798965,111443052
2017,97799466,111443549
2017,97799536,111443629
2017,97799877,111443979
2017,97800086,111444176
2017,97800172,111444275
2017,97800215,111444309
2017,97800215,111444308
2017,97800215,111444312
2017,97800506,111444594
2017,97800539,111444637
2017,97800560,111444655
2017,97800581,111444679
2017,97800738,111444823
2017,97800803,111444901
2017,97801029,111445110
2017,97801193,111445253
2017,97801235,111445301
2017,97801235,111445294
2017,97801328,111445382
2017,97801429,111445504
2017,97801654,111445715
2017,97802422,111446486
2017,97802495,111446562
2017,97802536,111446607
2017,97802576,111446643
2017,97802727,111446796
2017,97802868,111446931
2017,97802971,111447015
2017,97803069,111447121
2017,97803295,111447331
2017,97803473,111447465
2017,97803513,111447502
2017,97803655,111447630
2017,97803869,111447841
2017,97803924,111447895
2017,97803964,111447935
2017,97804062,111448030
2017,97804147,111448115
2017,97804220,111448184
2017,97804220,111448182
2017,97804267,111448237
2017,97804297,111448267
2017,97804332,111448307
2017,97804418,111448392
2017,97804486,111448448
2017,97804596,111448549
2017,97804696,111448640
2017,97804696,111448641
2017,97804962,111448929
2017,97805091,111449047
2017,97805213,111449174
2017,97805483,111449411
2017,97805550,111449479
2017,97805852,111449762
2017,97805940,111449851
2017,97805943,111449851
2017,97805945,111449851
2017,97806074,111449984
2017,97806127,111450036
2017,97806127,111450041
2017,97806148,111450067
2017,97806335,111450255
2017,97806641,111450556
2017,97806641,111450550
2017,97806716,111450649
2017,97077811,110717071
2017,97078243,110717525
2017,97078319,110717607
2017,97079207,110718557
2017,97079207,110718561
2017,97079841,110719237
2017,97080019,110719459
2017,97080019,110719458
2017,97080257,110719746
2017,97080257,110719742
2017,97080592,110720154
2017,97080691,110720257
2017,97080802,110720375
2017,97081268,110720857
2017,97081290,110720876
2017,97081416,110720980
2017,97081494,110721059
2017,97081526,110721097
2017,97081553,110721120
2017,97081633,110721202
2017,97081659,110721225
2017,97081719,110721286
2017,97081739,110721312
2017,97081761,110721330
2017,97081833,110721403
2017,97081869,110721441
2017,97081868,110721441
2017,97081892,110721468
2017,97081929,110721509
2017,97083614,110723419
2017,97083672,110723480
2017,97084240,110724140
2017,97084428,110724349
2017,97108817,110749532
2017,97109275,110750014
2017,97109275,110750015
2017,97109288,110750027
2017,97109288,110750030
2017,97109292,110750033
2017,97109299,110750039
2017,97109341,110750088
2017,97109355,110750094
2017,97109356,110750097
2017,97109381,110750132
2017,97109389,110750137
2017,97109388,110750137
2017,97114446,110755474
2017,97114542,110755577
2017,97115012,110756039
2017,97115079,110756100
2017,97115332,110756367
2017,97115726,110756769
2017,97115940,110757007
2017,97116005,110757074
2017,97116016,110757093
2017,97116208,110757287
2017,97116659,110757732
2017,97116687,110757763
2017,97116762,110757825
2017,97116839,110757913
2017,97116861,110757929
2017,97117691,110758763
2017,97117784,110758859
2017,97117959,110759021
2017,97118101,110759156
2017,97118247,110759297
2017,97118243,110759297
2017,97118245,110759297
2017,97118353,110759399
2017,97118580,110759635
2017,97118647,110759698
2017,97118789,110759831
2017,97119043,110760103
2017,97119398,110760462
2017,97119550,110760641
2017,97119635,110760732
2017,97119635,110760738
2017,97119674,110760788
2017,97119775,110760888
2017,97119804,110760915
2017,97119894,110761014
2017,97119952,110761080
2017,97120333,110761453
2017,97120992,110762110
2017,97121044,110762168
2017,97121096,110762234
2017,97121176,110762306
2017,97121173,110762302
2017,97121236,110762366
2017,97121311,110762450
2017,97121441,110762570
2017,97121474,110762620
2017,97121490,110762633
2017,97121587,110762727
2017,97121605,110762754
2017,97121636,110762795
2017,97121836,110762996
2017,97121833,110762994
2017,97121982,110763133
2017,97122179,110763340
2017,97122371,110763521
2017,97122462,110763616
2017,97122580,110763736
2017,97122615,110763775
2017,97122730,110763905
2017,97122775,110763930
2017,97122918,110764069
2017,97123045,110764213
2017,97123045,110764209
2017,97123274,110764444
2017,97123274,110764446
2017,97123312,110764490
2017,97123357,110764544
2017,97123533,110764723
2017,97123542,110764723
2017,97123559,110764753
2017,97123719,110764887
2017,97123773,110764944
2017,97123804,110764969
2017,97123898,110765081
2017,97123927,110765111
2017,97124003,110765163
2017,97124139,110765280
2017,97124287,110765431
2017,97124338,110765471
2017,97124551,110765664
2017,97124599,110765723
2017,97124767,110765891
2017,97124769,110765891
2017,97124848,110765962
2017,97124903,110766014
2017,97124977,110766071
2017,97124977,110766077
2017,97125096,110766210
2017,97125245,110766361
2017,99365635,113030750
2017,99365772,113030870
2017,99365838,113030934
2017,99365922,113031017
2017,99365935,113031040
2017,99365931,113031040
2017,99365934,113031040
2017,99366063,113031169
2017,99366130,113031255
2017,99366224,113031348
2017,99366656,113031823
2017,99366694,113031858
2017,99366799,113031972
2017,99366830,113031999
2017,99366962,113032144
2017,99367552,113032780
2017,99367831,113033036
2017,99367885,113033095
2017,99367897,113033103
2017,99367915,113033118
2017,99367917,113033118
2017,99367910,113033118
2017,99367908,113033118
2017,99367984,113033190
2017,99367981,113033190
2017,99371056,113036311
2017,99371326,113036602
2017,99371353,113036618
2017,99371415,113036683
2017,99371507,113036778
2017,99371518,113036789
2017,99371541,113036812
2017,99371540,113036812
2017,99371632,113036905
2017,99371632,113036908
2017,99371703,113036986
2017,99371705,113036986
2017,99371702,113036986
2017,99371708,113036986
2017,99371743,113037028
2017,99372084,113037398
2017,99372486,113037841
2017,99372718,113038074
2017,99372908,113038278
2017,99372930,113038303
2017,99373052,113038426
2017,99373112,113038489
2017,99373196,113038532
2017,99373269,113038616
2017,99374609,113039964
2017,99374643,113040014
2017,99374843,113040211
2017,99374857,113040224
2017,99374894,113040266
2017,99375170,113040556
2017,99375260,113040651
2017,99375317,113040711
2017,99375312,113040711
2017,99375340,113040731
2017,99375340,113040730
2017,99375428,113040788
2017,99375412,113040788
2017,99375501,113040871
2017,99375799,113041182
2017,99375788,113041182
2017,99376135,113041514
2017,99376356,113041713
2017,105971624,119684977
2017,105971624,119684974
2017,97117192,110758238
2017,97117251,110758315
2017,97117398,110758466
2017,97117410,110758478
2017,97117662,110758753
2017,97117666,110758753
2017,97117906,110758972
2017,97118213,110759265
2017,97118344,110759389
2017,97118390,110759432
2017,97118475,110759498
2017,97118516,110759566
2017,97118559,110759616
2017,97118593,110759654
2017,97120043,110761158
2017,97120045,110761161
2017,97120187,110761306
2017,97120303,110761418
2017,97120433,110761543
2017,97120549,110761651
2017,97120657,110761781
2017,97120707,110761814
2017,97120772,110761913
2017,97120803,110761924
2017,97120899,110762033
2017,97120952,110762092
2017,97121028,110762155
2017,97121100,110762242
2017,97121123,110762246
2017,97121128,110762249
2017,97121123,110762244
2017,97121280,110762428
2017,97121347,110762490
2017,97121423,110762573
2017,97122016,110763160
2017,97122061,110763211
2017,97122187,110763350
2017,97122291,110763440
2017,97122267,110763440
2017,97122449,110763615
2017,97122701,110763872
2017,97122854,110764030
2017,97122972,110764130
2017,97122972,110764135
2017,97123092,110764275
2017,97123511,110764697
2017,97123600,110764784
2017,97123600,110764791
2017,97123683,110764858
2017,97124074,110765232
2017,97124145,110765284
2017,97124355,110765482
2017,97124422,110765543
2017,97124499,110765615
2017,97124583,110765699
2017,97124927,110766042
2017,97124968,110766072
2017,97124962,110766082
2017,97125090,110766204
2017,97125205,110766313
2017,97125207,110766306
2017,97125282,110766396
2017,98863219,112525637
2017,98863254,112525660
2017,98863252,112525660
2017,98863253,112525660
2017,98863555,112525935
2017,98863664,112526046
2017,98863712,112526082
2017,98863749,112526120
2017,98863846,112526215
2017,98864078,112526470
2017,98864191,112526583
2017,98864295,112526684
2017,98864412,112526804
2017,98864795,112527182
2017,98864834,112527229
2017,98864960,112527340
2017,98865111,112527476
2017,98865120,112527488
2017,98865120,112527489
2017,98865154,112527512
2017,98865411,112527780
2017,98865584,112527961
2017,98865663,112528036
2017,98865664,112528036
2017,98865718,112528091
2017,98865715,112528091
2017,97752749,111396381
2017,97752755,111396381
2017,97752803,111396436
2017,97752913,111396528
2017,97752999,111396608
2017,97753002,111396609
2017,97753203,111396812
2017,97753370,111397014
2017,97753477,111397120
2017,97753585,111397231
2017,97754817,111398593
2017,97754904,111398687
2017,97754962,111398753
2017,97755541,111399343
2017,97755541,111399344
2017,97755710,111399521
2017,97755911,111399751
2017,97755930,111399764
2017,97756539,111400421
2017,97756754,111400649
2017,97756805,111400643
2017,97756796,111400643
2017,97756803,111400643
2017,97756809,111400655
2017,97756809,111400647
2017,97756792,111400643
2017,97756799,111400643
2017,97756883,111400790
2017,97756943,111400851
2017,97757142,111401058
2017,97757140,111401061
2017,97757163,111401077
2017,97757218,111401136
2017,97757247,111401161
2017,97757357,111401286
2017,97757538,111401468
2017,97757689,111401614
2017,97757793,111401722
2017,97757813,111401739
2017,97758742,111402661
2017,97758824,111402753
2017,97758824,111402746
2017,97758930,111402865
2017,97758930,111402874
2017,97758934,111402865
2017,97758975,111402906
2017,97758975,111402913
2017,97758975,111402903
2017,97759095,111403023
2017,97759091,111403023
2017,97759090,111403024
2017,97759090,111403028
2017,97759118,111403067
2017,97759112,111403066
2017,97759212,111403163
2017,97759211,111403167
2017,97759260,111403232
2017,97759312,111403291
2017,97759376,111403354
2017,97759376,111403353
2017,97759435,111403424
2017,97759471,111403453
2017,97759469,111403449
2017,97759471,111403460
2017,97759471,111403452
2017,97759578,111403579
2017,97759971,111403978
2017,97761352,111405427
2017,97761727,111405831
2017,97761768,111405871
2017,97761766,111405869
2017,97761762,111405869
2017,97785476,111429944
2017,97785527,111429994
2017,97786216,111430676
2017,97786387,111430825
2017,97786387,111430820
2017,97786404,111430871
2017,97786470,111430931
2017,97786472,111430931
2017,97786544,111430995
2017,97787331,111431811
2017,97787463,111431936
2017,97787728,111432206
2017,97787896,111432375
2017,97787902,111432375
2017,97787899,111432375
2017,97787913,111432354
2017,97788100,111432563
2017,97788301,111432768
2017,97788323,111432788
2017,97788397,111432852
2017,97788491,111432946
2017,98481200,112136675
2017,98481251,112136723
2017,98481548,112137025
2017,98481614,112137099
2017,98481801,112137291
2017,98481913,112137395
2017,98481953,112137432
2017,98481953,112137431
2017,98481999,112137486
2017,98482102,112137598
2017,98483139,112138627
2017,98483436,112138902
2017,98483485,112138953
2017,98483546,112139024
2017,98483648,112139120
2017,98483700,112139184
2017,98483797,112139279
2017,98483843,112139331
2017,98483924,112139410
2017,98484723,112140225
2017,98484846,112140371
2017,98484873,112140396
2017,98484989,112140515
2017,98485357,112140877
2017,98485444,112140971
2017,98485487,112141015
2017,98485494,112141015
2017,98485623,112141150
2017,98485861,112141379
2017,98485868,112141379
2017,98486215,112141736
2017,98486318,112141828
2017,98486339,112141839
2017,98486339,112141842
2017,98486339,112141844
2017,98486395,112141902
2017,98486438,112141937
2017,98486916,112142423
2017,98486926,112142431
2017,98486926,112142432
2017,98486987,112142495
2017,98487107,112142608
2017,98487257,112142755
2017,98487423,112142919
2017,98487521,112143013
2017,98487511,112143013
2017,98487502,112143013
2017,98487654,112143169
2017,98487698,112143218
2017,98487881,112143406
2017,98488135,112143650
2017,98488350,112143877
2017,98488942,112144472
2017,98489243,112144787
2017,98489287,112144832
2017,98489478,112145036
2017,98489478,112145039
2017,98489568,112145143
2017,98489655,112145226
2017,98489829,112145400
2017,98489924,112145500
2017,98499052,112155275
2017,98499051,112155275
2017,98500338,112156566
2017,98500677,112156892
2017,98500749,112156986
2017,98501136,112157405
2017,98501191,112157441
2017,98501465,112157733
2017,98501468,112157733
2017,98501616,112157902
2017,98501697,112157987
2017,98502054,112158339
2017,98502291,112158597
2017,98502320,112158629
2017,98502361,112158669
2017,98502585,112158895
2017,98503566,112159890
2017,98503714,112160062
2017,98503717,112160062
2017,98503715,112160057
2017,98503724,112160057
2017,98503716,112160057
2017,98504429,112160797
2017,98504745,112161117
2017,98505609,112161948
2017,98505659,112162005
2017,98505754,112162088
2017,98505849,112162189
2017,98507120,112163504
2017,98508051,112164479
2017,98508124,112164550
2017,98508126,112164550
2017,98508205,112164638
2017,98508221,112164654
2017,98508277,112164704
2017,98508405,112164846
2017,98508440,112164870
2017,98508526,112164966
2017,98508639,112165106
2017,98508761,112165245
2017,98508942,112165441
2017,98508958,112165456
2017,98508972,112165478
2017,98509312,112165824
2017,98509851,112166342
2017,98509923,112166411
2017,98509932,112166421
2017,98509950,112166437
2017,98509951,112166437
2017,98509979,112166471
2017,98510184,112166663
2017,98510184,112166662
2017,98510184,112166666
2017,98510196,112166687
2017,98510325,112166818
2017,98510330,112166818
2017,98510321,112166818
2017,98510346,112166831
2017,98510355,112166845
2017,98510419,112166922
2017,98510461,112166933
2017,98510485,112166982
2017,98510557,112167052
2017,98510628,112167127
2017,98510668,112167172
2017,98510697,112167198
2017,98510697,112167197
2017,98510939,112167445
2017,98511028,112167539
2017,98511030,112167539
2017,98511084,112167589
2017,98511086,112167589
2017,98511147,112167659
2017,98511187,112167693
2017,98511186,112167693
2017,98511400,112167890
2017,98511478,112167982
2017,98511517,112168017
2017,98511545,112168043
2017,98511568,112168059
2017,98511566,112168059
2017,98512089,112168573
2017,98512129,112168604
2017,98512213,112168683
2017,98512432,112168901
2017,98512745,112169208
2017,98512786,112169241
2017,98512786,112169242
2017,98512834,112169292
2017,98513231,112169668
2017,98513514,112169953
2017,98513605,112170029
2017,98513755,112170184
2017,98513789,112170211
2017,98513853,112170273
2017,98514280,112170701
2017,98514349,112170755
2017,98514476,112170892
2017,98514536,112170858
2017,98514521,112170858
2017,98514445,112170858
2017,98514541,112170858
2017,98514526,112170858
2017,97752738,111396375
2017,97752768,111396401
2017,97752843,111396462
2017,97753187,111396831
2017,97753239,111396875
2017,97753291,111396921
2017,97753408,111397046
2017,97753480,111397126
2017,97753526,111397152
2017,97753526,111397153
2017,97753632,111397272
2017,97753631,111397270
2017,97753768,111397424
2017,97754700,111398458
2017,97754730,111398488
2017,97754730,111398485
2017,97754801,111398570
2017,97755481,111399275
2017,97755529,111399333
2017,97755672,111399483
2017,97755816,111399638
2017,97755853,111399680
2017,97756358,111400238
2017,97756368,111400245
2017,97756746,111400640
2017,97756886,111400789
2017,97757024,111400934
2017,97758716,111402642
2017,97758830,111402769
2017,97758830,111402756
2017,97759224,111403184
2017,97759224,111403190
2017,97759248,111403215
2017,97759407,111403396
2017,97759456,111403448
2017,97759506,111403501
2017,97759607,111403600
2017,97759959,111403973
2017,97761144,111405202
2017,97761144,111405199
2017,97761234,111405317
2017,97761234,111405318
2017,97761830,111405939
2017,98821113,112482395
