"DATA_YEAR.x" "INCIDENT_ID" "PROP_LOSS_NAME" "PROP_LOSS_DESC" "PROPERTY_VALUE" "PROP_DESC_NAME"
"2781" 2017 88430684 "Seized" "Seized (to impound property that was not previously stolen)" 900 "Firearms"
"2782" 2017 88430684 "Seized" "Seized (to impound property that was not previously stolen)" 1 "Drug Equipment"
"2783" 2017 88430707 "Stolen/Etc" "Stolen/Etc. (includes bribed, defrauded, embezzled, extorted, ransomed, robbed, etc.)" 668 "Merchandise"
"2784" 2017 88430720 "Stolen/Etc" "Stolen/Etc. (includes bribed, defrauded, embezzled, extorted, ransomed, robbed, etc.)" 25 "Vehicle Parts"
"2785" 2017 88430729 "Stolen/Etc" "Stolen/Etc. (includes bribed, defrauded, embezzled, extorted, ransomed, robbed, etc.)" 150 "Radio/ TV/ VCR"
"2786" 2017 88430746 "Stolen/Etc" "Stolen/Etc. (includes bribed, defrauded, embezzled, extorted, ransomed, robbed, etc.)" 100 "Other"
"2787" 2017 88430746 "Stolen/Etc" "Stolen/Etc. (includes bribed, defrauded, embezzled, extorted, ransomed, robbed, etc.)" 100 "Purse/ Wallet"
"2788" 2017 88430752 "Stolen/Etc" "Stolen/Etc. (includes bribed, defrauded, embezzled, extorted, ransomed, robbed, etc.)" 1 "Other"
"2789" 2017 88430752 "Stolen/Etc" "Stolen/Etc. (includes bribed, defrauded, embezzled, extorted, ransomed, robbed, etc.)" 2293 "Money"
"2790" 2017 88430776 "Stolen/Etc" "Stolen/Etc. (includes bribed, defrauded, embezzled, extorted, ransomed, robbed, etc.)" 1 "Other"
"2791" 2017 88430776 "Stolen/Etc" "Stolen/Etc. (includes bribed, defrauded, embezzled, extorted, ransomed, robbed, etc.)" 25 "Purse/ Wallet"
"2792" 2017 88430777 "Stolen/Etc" "Stolen/Etc. (includes bribed, defrauded, embezzled, extorted, ransomed, robbed, etc.)" 200 "Vehicle Parts"
"2793" 2017 88430784 "Unknown" "Unknown" NA NA
"2794" 2017 88430805 "Seized" "Seized (to impound property that was not previously stolen)" 1 "Drug Equipment"
"2795" 2017 88430849 "Stolen/Etc" "Stolen/Etc. (includes bribed, defrauded, embezzled, extorted, ransomed, robbed, etc.)" 2100 "Other"
"2796" 2017 88430868 "Seized" "Seized (to impound property that was not previously stolen)" NA "Drugs/ Narcotics"
"2797" 2017 88430870 "Stolen/Etc" "Stolen/Etc. (includes bribed, defrauded, embezzled, extorted, ransomed, robbed, etc.)" 990 "Money"
"2798" 2017 88430875 "Seized" "Seized (to impound property that was not previously stolen)" NA "Drugs/ Narcotics"
"2799" 2017 88430883 "Stolen/Etc" "Stolen/Etc. (includes bribed, defrauded, embezzled, extorted, ransomed, robbed, etc.)" 50 "Other"
"2800" 2017 88430897 "Stolen/Etc" "Stolen/Etc. (includes bribed, defrauded, embezzled, extorted, ransomed, robbed, etc.)" 1 "Other"
"2801" 2017 88430897 "Stolen/Etc" "Stolen/Etc. (includes bribed, defrauded, embezzled, extorted, ransomed, robbed, etc.)" 0 "Credit/ Debit cards"
"2802" 2017 88430897 "Stolen/Etc" "Stolen/Etc. (includes bribed, defrauded, embezzled, extorted, ransomed, robbed, etc.)" 120 "Purse/ Wallet"
"2803" 2017 88884934 "Stolen/Etc" "Stolen/Etc. (includes bribed, defrauded, embezzled, extorted, ransomed, robbed, etc.)" 69 "Other"
"2804" 2017 88884934 "Stolen/Etc" "Stolen/Etc. (includes bribed, defrauded, embezzled, extorted, ransomed, robbed, etc.)" 4 "Consumable Goods"
"2805" 2017 88884964 "Seized" "Seized (to impound property that was not previously stolen)" NA "Drugs/ Narcotics"
"2806" 2017 88885006 "Seized" "Seized (to impound property that was not previously stolen)" 1 "Drug Equipment"
"2807" 2017 88885006 "Seized" "Seized (to impound property that was not previously stolen)" NA "Drugs/ Narcotics"
"2808" 2017 88885006 "Recovered" "Recovered (to impound property that was previously stolen)" 750 "Firearms"
"2809" 2017 88884824 "Counterfeited/Forged" "Counterfeited/Forged" 940 "Negotiable Instruments"
"2810" 2017 88884882 "Stolen/Etc" "Stolen/Etc. (includes bribed, defrauded, embezzled, extorted, ransomed, robbed, etc.)" 3000 "Clothes/ Furs"
"2811" 2017 88884992 "Stolen/Etc" "Stolen/Etc. (includes bribed, defrauded, embezzled, extorted, ransomed, robbed, etc.)" 200 "Money"
"2812" 2017 88884992 "Stolen/Etc" "Stolen/Etc. (includes bribed, defrauded, embezzled, extorted, ransomed, robbed, etc.)" 1000 "Other"
"2813" 2017 88885063 "Stolen/Etc" "Stolen/Etc. (includes bribed, defrauded, embezzled, extorted, ransomed, robbed, etc.)" 1 "Other"
"2814" 2017 88430799 "Stolen/Etc" "Stolen/Etc. (includes bribed, defrauded, embezzled, extorted, ransomed, robbed, etc.)" 40 "Tools"
"2815" 2017 88430799 "Stolen/Etc" "Stolen/Etc. (includes bribed, defrauded, embezzled, extorted, ransomed, robbed, etc.)" 3600 "Household Goods"
"2816" 2017 88430808 "Seized" "Seized (to impound property that was not previously stolen)" 1 "Drug Equipment"
"2817" 2017 89448288 "Seized" "Seized (to impound property that was not previously stolen)" NA "Drugs/ Narcotics"
"2818" 2017 89448412 "Destroyed/Damaged/Vandalized" "Destroyed/Damaged/Vandalized" 100 "Vehicle Parts"
"2819" 2017 89448426 "Seized" "Seized (to impound property that was not previously stolen)" NA "Drugs/ Narcotics"
"2820" 2017 89448569 "Seized" "Seized (to impound property that was not previously stolen)" NA "Drugs/ Narcotics"
"2821" 2017 89448579 "None" "None" NA NA
"2822" 2017 89448599 "Seized" "Seized (to impound property that was not previously stolen)" NA "Drugs/ Narcotics"
"2823" 2017 89448609 "Stolen/Etc" "Stolen/Etc. (includes bribed, defrauded, embezzled, extorted, ransomed, robbed, etc.)" 600 "Computer Hard/ Software"
"2824" 2017 89448724 "Destroyed/Damaged/Vandalized" "Destroyed/Damaged/Vandalized" 200 "Vehicle Parts"
"2825" 2017 89448773 "Seized" "Seized (to impound property that was not previously stolen)" NA "Drugs/ Narcotics"
"2826" 2017 89448786 "Stolen/Etc" "Stolen/Etc. (includes bribed, defrauded, embezzled, extorted, ransomed, robbed, etc.)" 1 "Other"
"2827" 2017 89448811 "Stolen/Etc" "Stolen/Etc. (includes bribed, defrauded, embezzled, extorted, ransomed, robbed, etc.)" 600 "Household Goods"
"2828" 2017 89448827 "Destroyed/Damaged/Vandalized" "Destroyed/Damaged/Vandalized" 4500 "Structure/ Other"
"2829" 2017 89854082 "Seized" "Seized (to impound property that was not previously stolen)" NA "Drugs/ Narcotics"
"2830" 2017 89854101 "Seized" "Seized (to impound property that was not previously stolen)" NA "Drugs/ Narcotics"
"2831" 2017 89854149 "Stolen/Etc" "Stolen/Etc. (includes bribed, defrauded, embezzled, extorted, ransomed, robbed, etc.)" 1400 "Money"
"2832" 2017 89448388 "Stolen/Etc" "Stolen/Etc. (includes bribed, defrauded, embezzled, extorted, ransomed, robbed, etc.)" 700 "Other"
"2833" 2017 89448487 "Seized" "Seized (to impound property that was not previously stolen)" 1 "Drug Equipment"
"2834" 2017 89448487 "Seized" "Seized (to impound property that was not previously stolen)" NA "Drugs/ Narcotics"
"2835" 2017 89448551 "Seized" "Seized (to impound property that was not previously stolen)" NA "Drugs/ Narcotics"
"2836" 2017 89448587 "Stolen/Etc" "Stolen/Etc. (includes bribed, defrauded, embezzled, extorted, ransomed, robbed, etc.)" 1250 "Computer Hard/ Software"
"2837" 2017 89448587 "Stolen/Etc" "Stolen/Etc. (includes bribed, defrauded, embezzled, extorted, ransomed, robbed, etc.)" 1300 "Other"
"2838" 2017 89448627 "Stolen/Etc" "Stolen/Etc. (includes bribed, defrauded, embezzled, extorted, ransomed, robbed, etc.)" 1 "Other"
"2839" 2017 89448727 "Seized" "Seized (to impound property that was not previously stolen)" 1 "Other"
"2840" 2017 89448727 "Seized" "Seized (to impound property that was not previously stolen)" 0 "Credit/ Debit cards"
"2841" 2017 89448762 "Stolen/Etc" "Stolen/Etc. (includes bribed, defrauded, embezzled, extorted, ransomed, robbed, etc.)" 50 "Household Goods"
"2842" 2017 89448439 "None" "None" NA NA
"2843" 2017 89448610 "Seized" "Seized (to impound property that was not previously stolen)" NA "Drugs/ Narcotics"
"2844" 2017 89448610 "Seized" "Seized (to impound property that was not previously stolen)" 1 "Drug Equipment"
"2845" 2017 89448691 "Stolen/Etc" "Stolen/Etc. (includes bribed, defrauded, embezzled, extorted, ransomed, robbed, etc.)" 3556 "Other"
"2846" 2017 89448792 "Seized" "Seized (to impound property that was not previously stolen)" 1 "Drug Equipment"
"2847" 2017 89448807 "Destroyed/Damaged/Vandalized" "Destroyed/Damaged/Vandalized" 1376 "Vehicle Parts"
"2848" 2017 89448829 "Stolen/Etc" "Stolen/Etc. (includes bribed, defrauded, embezzled, extorted, ransomed, robbed, etc.)" 1310 "Money"
"2849" 2017 89448837 "Seized" "Seized (to impound property that was not previously stolen)" 1 "Drug Equipment"
"2850" 2017 89448837 "Seized" "Seized (to impound property that was not previously stolen)" NA "Drugs/ Narcotics"
"2851" 2017 89854093 "Seized" "Seized (to impound property that was not previously stolen)" NA "Drugs/ Narcotics"
"2852" 2017 89854110 "Stolen/Etc" "Stolen/Etc. (includes bribed, defrauded, embezzled, extorted, ransomed, robbed, etc.)" 6600 "Tools"
"2853" 2017 89854110 "Stolen/Etc" "Stolen/Etc. (includes bribed, defrauded, embezzled, extorted, ransomed, robbed, etc.)" 500 "Other"
"2854" 2017 89854198 "Seized" "Seized (to impound property that was not previously stolen)" NA "Drugs/ Narcotics"
"2855" 2017 89854198 "Seized" "Seized (to impound property that was not previously stolen)" 1 "Drug Equipment"
"2856" 2017 89854303 "Seized" "Seized (to impound property that was not previously stolen)" 1 "Drug Equipment"
"2857" 2017 89854303 "Seized" "Seized (to impound property that was not previously stolen)" NA "Drugs/ Narcotics"
"2858" 2017 89854356 "Stolen/Etc" "Stolen/Etc. (includes bribed, defrauded, embezzled, extorted, ransomed, robbed, etc.)" 512 "Money"
"2859" 2017 90415040 "Seized" "Seized (to impound property that was not previously stolen)" NA "Drugs/ Narcotics"
"2860" 2017 90415040 "Seized" "Seized (to impound property that was not previously stolen)" 1 "Firearms"
"2861" 2017 90415127 "Seized" "Seized (to impound property that was not previously stolen)" 1 "Drug Equipment"
"2862" 2017 90415127 "Seized" "Seized (to impound property that was not previously stolen)" NA "Drugs/ Narcotics"
"2863" 2017 90415193 "Seized" "Seized (to impound property that was not previously stolen)" NA "Drugs/ Narcotics"
"2864" 2017 90415210 "Stolen/Etc" "Stolen/Etc. (includes bribed, defrauded, embezzled, extorted, ransomed, robbed, etc.)" 2 "Consumable Goods"
"2865" 2017 90415265 "Stolen/Etc" "Stolen/Etc. (includes bribed, defrauded, embezzled, extorted, ransomed, robbed, etc.)" 4200 "Jewelry/ Precious Metals"
"2866" 2017 90849211 "Stolen/Etc" "Stolen/Etc. (includes bribed, defrauded, embezzled, extorted, ransomed, robbed, etc.)" 1 "Consumable Goods"
"2867" 2017 90849226 "Stolen/Etc" "Stolen/Etc. (includes bribed, defrauded, embezzled, extorted, ransomed, robbed, etc.)" 145 "Merchandise"
"2868" 2017 90849245 "Recovered" "Recovered (to impound property that was previously stolen)" 200 "Vehicle Parts"
"2869" 2017 90849250 "Stolen/Etc" "Stolen/Etc. (includes bribed, defrauded, embezzled, extorted, ransomed, robbed, etc.)" 850 "Tools"
"2870" 2017 90849269 "Seized" "Seized (to impound property that was not previously stolen)" NA "Drugs/ Narcotics"
"2871" 2017 90849269 "Seized" "Seized (to impound property that was not previously stolen)" 350 "Firearms"
"2872" 2017 90849309 "Destroyed/Damaged/Vandalized" "Destroyed/Damaged/Vandalized" 200 "Vehicle Parts"
"2873" 2017 90849321 "Seized" "Seized (to impound property that was not previously stolen)" NA "Drugs/ Narcotics"
"2874" 2017 90849321 "Seized" "Seized (to impound property that was not previously stolen)" 1 "Drug Equipment"
"2875" 2017 90849376 "Stolen/Etc" "Stolen/Etc. (includes bribed, defrauded, embezzled, extorted, ransomed, robbed, etc.)" 400 "Firearms"
"2876" 2017 90849376 "Stolen/Etc" "Stolen/Etc. (includes bribed, defrauded, embezzled, extorted, ransomed, robbed, etc.)" 700 "Clothes/ Furs"
"2877" 2017 90849429 "Seized" "Seized (to impound property that was not previously stolen)" 1 "Drug Equipment"
"2878" 2017 90849439 "None" "None" NA NA
"2879" 2017 90849446 "Seized" "Seized (to impound property that was not previously stolen)" 1 "Drug Equipment"
"2880" 2017 90849446 "Seized" "Seized (to impound property that was not previously stolen)" NA "Drugs/ Narcotics"
"2881" 2017 90849446 "Seized" "Seized (to impound property that was not previously stolen)" 1 "Firearms"
"2882" 2017 90849521 "Stolen/Etc" "Stolen/Etc. (includes bribed, defrauded, embezzled, extorted, ransomed, robbed, etc.)" 611 "Money"
"2883" 2017 90849527 "Seized" "Seized (to impound property that was not previously stolen)" 1 "Drug Equipment"
"2884" 2017 88884887 "Stolen/Etc" "Stolen/Etc. (includes bribed, defrauded, embezzled, extorted, ransomed, robbed, etc.)" 4000 "Tools"
"2885" 2017 88884920 "Stolen/Etc" "Stolen/Etc. (includes bribed, defrauded, embezzled, extorted, ransomed, robbed, etc.)" 500 "Firearms"
"2886" 2017 88884975 "Seized" "Seized (to impound property that was not previously stolen)" NA "Drugs/ Narcotics"
"2887" 2017 88885004 "Destroyed/Damaged/Vandalized" "Destroyed/Damaged/Vandalized" 275 "Computer Hard/ Software"
"2888" 2017 88885019 "Stolen/Etc" "Stolen/Etc. (includes bribed, defrauded, embezzled, extorted, ransomed, robbed, etc.)" 2875 "Money"
"2889" 2017 88885019 "Stolen/Etc" "Stolen/Etc. (includes bribed, defrauded, embezzled, extorted, ransomed, robbed, etc.)" 1 "Other"
"2890" 2017 88885046 "Stolen/Etc" "Stolen/Etc. (includes bribed, defrauded, embezzled, extorted, ransomed, robbed, etc.)" 2255 "Money"
"2891" 2017 88885057 "Seized" "Seized (to impound property that was not previously stolen)" 1 "Drug Equipment"
"2892" 2017 91328274 "Stolen/Etc" "Stolen/Etc. (includes bribed, defrauded, embezzled, extorted, ransomed, robbed, etc.)" 36900 "Automobile"
"2893" 2017 91328439 "Stolen/Etc" "Stolen/Etc. (includes bribed, defrauded, embezzled, extorted, ransomed, robbed, etc.)" 601 "Firearms"
"2894" 2017 91328439 "Stolen/Etc" "Stolen/Etc. (includes bribed, defrauded, embezzled, extorted, ransomed, robbed, etc.)" 110 "Money"
"2895" 2017 91328439 "Stolen/Etc" "Stolen/Etc. (includes bribed, defrauded, embezzled, extorted, ransomed, robbed, etc.)" 50 "Other"
"2896" 2017 91328583 "None" "None" NA NA
"2897" 2017 91328638 "Stolen/Etc" "Stolen/Etc. (includes bribed, defrauded, embezzled, extorted, ransomed, robbed, etc.)" 2000 "Money"
"2898" 2017 91328660 "Stolen/Etc" "Stolen/Etc. (includes bribed, defrauded, embezzled, extorted, ransomed, robbed, etc.)" 3000 "Money"
"2899" 2017 91328700 "Destroyed/Damaged/Vandalized" "Destroyed/Damaged/Vandalized" 500 "Vehicle Parts"
"2900" 2017 88884872 "Stolen/Etc" "Stolen/Etc. (includes bribed, defrauded, embezzled, extorted, ransomed, robbed, etc.)" 500 "Vehicle Parts"
"2901" 2017 88884928 "Stolen/Etc" "Stolen/Etc. (includes bribed, defrauded, embezzled, extorted, ransomed, robbed, etc.)" 200 "Money"
"2902" 2017 88884951 "Stolen/Etc" "Stolen/Etc. (includes bribed, defrauded, embezzled, extorted, ransomed, robbed, etc.)" 28579 "Money"
"2903" 2017 88884989 "None" "None" NA NA
"2904" 2017 88885011 "Seized" "Seized (to impound property that was not previously stolen)" NA "Drugs/ Narcotics"
"2905" 2017 90415074 "Seized" "Seized (to impound property that was not previously stolen)" NA "Drugs/ Narcotics"
"2906" 2017 90415162 "Destroyed/Damaged/Vandalized" "Destroyed/Damaged/Vandalized" 150 "Structure/ Other"
"2907" 2017 90415172 "Stolen/Etc" "Stolen/Etc. (includes bribed, defrauded, embezzled, extorted, ransomed, robbed, etc.)" 1 "Other"
"2908" 2017 90415172 "Stolen/Etc" "Stolen/Etc. (includes bribed, defrauded, embezzled, extorted, ransomed, robbed, etc.)" 50 "Clothes/ Furs"
"2909" 2017 90415172 "Stolen/Etc" "Stolen/Etc. (includes bribed, defrauded, embezzled, extorted, ransomed, robbed, etc.)" 0 "Credit/ Debit cards"
"2910" 2017 90415172 "Stolen/Etc" "Stolen/Etc. (includes bribed, defrauded, embezzled, extorted, ransomed, robbed, etc.)" 200 "Money"
"2911" 2017 90415182 "Seized" "Seized (to impound property that was not previously stolen)" 1 "Drug Equipment"
"2912" 2017 90415182 "Seized" "Seized (to impound property that was not previously stolen)" NA "Drugs/ Narcotics"
"2913" 2017 90415282 "Seized" "Seized (to impound property that was not previously stolen)" 1 "Drug Equipment"
"2914" 2017 90415282 "Seized" "Seized (to impound property that was not previously stolen)" NA "Drugs/ Narcotics"
"2915" 2017 90114848 "None" "None" NA NA
"2916" 2017 90114879 "Seized" "Seized (to impound property that was not previously stolen)" NA "Drugs/ Narcotics"
"2917" 2017 90114903 "Seized" "Seized (to impound property that was not previously stolen)" NA "Drugs/ Narcotics"
"2918" 2017 90114903 "Seized" "Seized (to impound property that was not previously stolen)" 1 "Drug Equipment"
"2919" 2017 90115103 "Destroyed/Damaged/Vandalized" "Destroyed/Damaged/Vandalized" 800 "Structure/ Single dwelling"
"2920" 2017 91328297 "Seized" "Seized (to impound property that was not previously stolen)" 1 "Drug Equipment"
"2921" 2017 91328297 "Seized" "Seized (to impound property that was not previously stolen)" NA "Drugs/ Narcotics"
"2922" 2017 91328353 "Stolen/Etc" "Stolen/Etc. (includes bribed, defrauded, embezzled, extorted, ransomed, robbed, etc.)" 50 "Purse/ Wallet"
"2923" 2017 91328353 "Stolen/Etc" "Stolen/Etc. (includes bribed, defrauded, embezzled, extorted, ransomed, robbed, etc.)" 220 "Clothes/ Furs"
"2924" 2017 91328402 "Stolen/Etc" "Stolen/Etc. (includes bribed, defrauded, embezzled, extorted, ransomed, robbed, etc.)" 3400 "Other"
"2925" 2017 91328505 "Seized" "Seized (to impound property that was not previously stolen)" NA "Drugs/ Narcotics"
"2926" 2017 91328590 "Stolen/Etc" "Stolen/Etc. (includes bribed, defrauded, embezzled, extorted, ransomed, robbed, etc.)" 2530 "Money"
"2927" 2017 91328640 "Stolen/Etc" "Stolen/Etc. (includes bribed, defrauded, embezzled, extorted, ransomed, robbed, etc.)" 2 "Other"
"2928" 2017 91328640 "Stolen/Etc" "Stolen/Etc. (includes bribed, defrauded, embezzled, extorted, ransomed, robbed, etc.)" 0 "Credit/ Debit cards"
"2929" 2017 91328640 "Stolen/Etc" "Stolen/Etc. (includes bribed, defrauded, embezzled, extorted, ransomed, robbed, etc.)" 150 "Purse/ Wallet"
"2930" 2017 91328675 "Stolen/Etc" "Stolen/Etc. (includes bribed, defrauded, embezzled, extorted, ransomed, robbed, etc.)" 0 "Credit/ Debit cards"
"2931" 2017 91328675 "Stolen/Etc" "Stolen/Etc. (includes bribed, defrauded, embezzled, extorted, ransomed, robbed, etc.)" 500 "Money"
"2932" 2017 91328675 "Stolen/Etc" "Stolen/Etc. (includes bribed, defrauded, embezzled, extorted, ransomed, robbed, etc.)" 3000 "Purse/ Wallet"
"2933" 2017 91328675 "Stolen/Etc" "Stolen/Etc. (includes bribed, defrauded, embezzled, extorted, ransomed, robbed, etc.)" 1 "Other"
"2934" 2017 91328604 "Stolen/Etc" "Stolen/Etc. (includes bribed, defrauded, embezzled, extorted, ransomed, robbed, etc.)" 0 "Credit/ Debit cards"
"2935" 2017 91328604 "Stolen/Etc" "Stolen/Etc. (includes bribed, defrauded, embezzled, extorted, ransomed, robbed, etc.)" 1 "Other"
"2936" 2017 91328604 "Stolen/Etc" "Stolen/Etc. (includes bribed, defrauded, embezzled, extorted, ransomed, robbed, etc.)" 1 "Purse/ Wallet"
"2937" 2017 90849273 "Stolen/Etc" "Stolen/Etc. (includes bribed, defrauded, embezzled, extorted, ransomed, robbed, etc.)" 150 "Other"
"2938" 2017 90849273 "Stolen/Etc" "Stolen/Etc. (includes bribed, defrauded, embezzled, extorted, ransomed, robbed, etc.)" 700 "Tools"
"2939" 2017 90849273 "Stolen/Etc" "Stolen/Etc. (includes bribed, defrauded, embezzled, extorted, ransomed, robbed, etc.)" 0 "Credit/ Debit cards"
"2940" 2017 90849359 "Stolen/Etc" "Stolen/Etc. (includes bribed, defrauded, embezzled, extorted, ransomed, robbed, etc.)" 250 "Clothes/ Furs"
"2941" 2017 90849359 "Stolen/Etc" "Stolen/Etc. (includes bribed, defrauded, embezzled, extorted, ransomed, robbed, etc.)" 135 "Money"
"2942" 2017 90849359 "Stolen/Etc" "Stolen/Etc. (includes bribed, defrauded, embezzled, extorted, ransomed, robbed, etc.)" 100 "Purse/ Wallet"
"2943" 2017 90849411 "Seized" "Seized (to impound property that was not previously stolen)" 1 "Drug Equipment"
"2944" 2017 90849411 "Seized" "Seized (to impound property that was not previously stolen)" NA "Drugs/ Narcotics"
"2945" 2017 90849442 "Seized" "Seized (to impound property that was not previously stolen)" 1 "Firearms"
"2946" 2017 90849442 "Seized" "Seized (to impound property that was not previously stolen)" NA "Drugs/ Narcotics"
"2947" 2017 90849462 "Stolen/Etc" "Stolen/Etc. (includes bribed, defrauded, embezzled, extorted, ransomed, robbed, etc.)" 1 "Other"
"2948" 2017 90849489 "Counterfeited/Forged" "Counterfeited/Forged" 155 "Negotiable Instruments"
"2949" 2017 90415004 "Seized" "Seized (to impound property that was not previously stolen)" NA "Drugs/ Narcotics"
"2950" 2017 90415060 "Stolen/Etc" "Stolen/Etc. (includes bribed, defrauded, embezzled, extorted, ransomed, robbed, etc.)" 5000 "Automobile"
"2951" 2017 90415099 "None" "None" NA NA
"2952" 2017 90415110 "Seized" "Seized (to impound property that was not previously stolen)" 1 "Drug Equipment"
"2953" 2017 90415110 "Seized" "Seized (to impound property that was not previously stolen)" NA "Drugs/ Narcotics"
"2954" 2017 90415126 "Stolen/Etc" "Stolen/Etc. (includes bribed, defrauded, embezzled, extorted, ransomed, robbed, etc.)" 2 "Consumable Goods"
"2955" 2017 90415170 "Stolen/Etc" "Stolen/Etc. (includes bribed, defrauded, embezzled, extorted, ransomed, robbed, etc.)" 76 "Consumable Goods"
"2956" 2017 90415184 "Seized" "Seized (to impound property that was not previously stolen)" 1 "Drug Equipment"
"2957" 2017 90415184 "Seized" "Seized (to impound property that was not previously stolen)" NA "Drugs/ Narcotics"
"2958" 2017 90415209 "Stolen/Etc" "Stolen/Etc. (includes bribed, defrauded, embezzled, extorted, ransomed, robbed, etc.)" 60 "Money"
"2959" 2017 90415209 "Stolen/Etc" "Stolen/Etc. (includes bribed, defrauded, embezzled, extorted, ransomed, robbed, etc.)" 200 "Other"
"2960" 2017 90415242 "Seized" "Seized (to impound property that was not previously stolen)" NA "Drugs/ Narcotics"
"2961" 2017 90415242 "Seized" "Seized (to impound property that was not previously stolen)" 1 "Drug Equipment"
"2962" 2017 91328317 "Stolen/Etc" "Stolen/Etc. (includes bribed, defrauded, embezzled, extorted, ransomed, robbed, etc.)" 1000 "Purse/ Wallet"
"2963" 2017 91328317 "Stolen/Etc" "Stolen/Etc. (includes bribed, defrauded, embezzled, extorted, ransomed, robbed, etc.)" 500 "Clothes/ Furs"
"2964" 2017 91328317 "Stolen/Etc" "Stolen/Etc. (includes bribed, defrauded, embezzled, extorted, ransomed, robbed, etc.)" 4500 "Other"
"2965" 2017 91328317 "Stolen/Etc" "Stolen/Etc. (includes bribed, defrauded, embezzled, extorted, ransomed, robbed, etc.)" 5000 "Jewelry/ Precious Metals"
"2966" 2017 91328446 "Seized" "Seized (to impound property that was not previously stolen)" NA "Drugs/ Narcotics"
"2967" 2017 91328446 "Seized" "Seized (to impound property that was not previously stolen)" 1 "Drug Equipment"
"2968" 2017 91328475 "Stolen/Etc" "Stolen/Etc. (includes bribed, defrauded, embezzled, extorted, ransomed, robbed, etc.)" 1600 "Tools"
"2969" 2017 91328576 "Stolen/Etc" "Stolen/Etc. (includes bribed, defrauded, embezzled, extorted, ransomed, robbed, etc.)" 286 "Merchandise"
"2970" 2017 91328618 "Stolen/Etc" "Stolen/Etc. (includes bribed, defrauded, embezzled, extorted, ransomed, robbed, etc.)" 200 "Other"
"2971" 2017 91328618 "Destroyed/Damaged/Vandalized" "Destroyed/Damaged/Vandalized" 1000 "Vehicle Parts"
"2972" 2017 91328648 "Stolen/Etc" "Stolen/Etc. (includes bribed, defrauded, embezzled, extorted, ransomed, robbed, etc.)" 30 "Purse/ Wallet"
"2973" 2017 91328648 "Stolen/Etc" "Stolen/Etc. (includes bribed, defrauded, embezzled, extorted, ransomed, robbed, etc.)" 0 "Credit/ Debit cards"
"2974" 2017 91328648 "Stolen/Etc" "Stolen/Etc. (includes bribed, defrauded, embezzled, extorted, ransomed, robbed, etc.)" 70 "Money"
"2975" 2017 91328701 "Stolen/Etc" "Stolen/Etc. (includes bribed, defrauded, embezzled, extorted, ransomed, robbed, etc.)" 630 "Firearms"
"2976" 2017 88884836 "Stolen/Etc" "Stolen/Etc. (includes bribed, defrauded, embezzled, extorted, ransomed, robbed, etc.)" 1 "Other"
"2977" 2017 88884836 "Stolen/Etc" "Stolen/Etc. (includes bribed, defrauded, embezzled, extorted, ransomed, robbed, etc.)" 4000 "Computer Hard/ Software"
"2978" 2017 88884894 "Recovered" "Recovered (to impound property that was previously stolen)" 1034 "Other"
"2979" 2017 88885038 "Seized" "Seized (to impound property that was not previously stolen)" NA "Drugs/ Narcotics"
"2980" 2017 90114761 "Stolen/Etc" "Stolen/Etc. (includes bribed, defrauded, embezzled, extorted, ransomed, robbed, etc.)" 160 "Tools"
"2981" 2017 90114761 "Destroyed/Damaged/Vandalized" "Destroyed/Damaged/Vandalized" 350 "Other"
"2982" 2017 90114811 "Stolen/Etc" "Stolen/Etc. (includes bribed, defrauded, embezzled, extorted, ransomed, robbed, etc.)" 5000 "Other"
"2983" 2017 90114893 "Seized" "Seized (to impound property that was not previously stolen)" 1 "Drug Equipment"
"2984" 2017 90114893 "Seized" "Seized (to impound property that was not previously stolen)" NA "Drugs/ Narcotics"
"2985" 2017 90114912 "Stolen/Etc" "Stolen/Etc. (includes bribed, defrauded, embezzled, extorted, ransomed, robbed, etc.)" 4801 "Money"
"2986" 2017 90114928 "Stolen/Etc" "Stolen/Etc. (includes bribed, defrauded, embezzled, extorted, ransomed, robbed, etc.)" 42885 "Jewelry/ Precious Metals"
"2987" 2017 90114963 "Recovered" "Recovered (to impound property that was previously stolen)" 1 "Vehicle Parts"
"2988" 2017 90114980 "Seized" "Seized (to impound property that was not previously stolen)" NA "Drugs/ Narcotics"
"2989" 2017 90115012 "Destroyed/Damaged/Vandalized" "Destroyed/Damaged/Vandalized" 500 "Structure/ Other"
"2990" 2017 90115021 "Stolen/Etc" "Stolen/Etc. (includes bribed, defrauded, embezzled, extorted, ransomed, robbed, etc.)" 400 "Other"
"2991" 2017 90115050 "Stolen/Etc" "Stolen/Etc. (includes bribed, defrauded, embezzled, extorted, ransomed, robbed, etc.)" 1500 "Jewelry/ Precious Metals"
"2992" 2017 90115092 "Seized" "Seized (to impound property that was not previously stolen)" NA "Drugs/ Narcotics"
"2993" 2017 90115099 "Stolen/Etc" "Stolen/Etc. (includes bribed, defrauded, embezzled, extorted, ransomed, robbed, etc.)" 500 "Jewelry/ Precious Metals"
"2994" 2017 90115099 "Stolen/Etc" "Stolen/Etc. (includes bribed, defrauded, embezzled, extorted, ransomed, robbed, etc.)" 700 "Tools"
"2995" 2017 90115099 "Stolen/Etc" "Stolen/Etc. (includes bribed, defrauded, embezzled, extorted, ransomed, robbed, etc.)" 350 "Vehicle Parts"
