"DATA_YEAR","NIBRS_MONTH_ID","AGENCY_ID","MONTH_NUM","DATA_YEAR","REPORTED_STATUS","REPORT_DATE","UPDATE_FLAG","ORIG_FORMAT","DATA_HOME","DDOCNAME","DID","MONTH_PUB_STATUS"
2017,7610635,745,5,2017,"I",01-MAY-05,"Y","F","C","2017_05_AR0640000_NIBRS",22337822,0
2017,7667523,745,6,2017,"I",01-JUN-06,"Y","F","C","2017_06_AR0640000_NIBRS",20544702,0
2017,7849350,745,7,2017,"I",01-JUL-07,"Y","F","C","2017_07_AR0640000_NIBRS",20544728,0
2017,7849351,745,8,2017,"I",01-AUG-08,"Y","F","C","2017_08_AR0640000_NIBRS",20544776,0
2017,7880928,745,9,2017,"I",01-SEP-09,"Y","F","C","2017_09_AR0640000_NIBRS",20544803,0
2017,7924702,745,10,2017,"I",01-OCT-10,"Y","F","C","2017_10_AR0640000_NIBRS",21563914,0
2017,7956146,745,11,2017,"I",01-NOV-11,"Y","F","C","2017_11_AR0640000_NIBRS",22337862,0
2017,8009190,745,12,2017,"I",01-DEC-12,"Y","F","C","2017_12_AR0640000_NIBRS",27627074,0
2017,7529716,747,1,2017,"I",01-JAN-01,"Y","F","C","2017_01_AR0650000_NIBRS",15983257,0
2017,7631089,747,2,2017,"I",01-FEB-02,"Y","F","C","2017_02_AR0650000_NIBRS",15983315,0
2017,7631091,747,3,2017,"I",01-MAR-03,"Y","F","C","2017_03_AR0650000_NIBRS",15983385,0
2017,7631094,747,4,2017,"I",01-APR-04,"Y","F","C","2017_04_AR0650000_NIBRS",15983434,0
2017,7631098,747,5,2017,"I",01-MAY-05,"Y","F","C","2017_05_AR0650000_NIBRS",15983504,0
2017,7510335,527,1,2017,"I",01-JAN-01,"Y","F","C","2017_01_AR0050100_NIBRS",27616655,0
2017,7527311,527,2,2017,"I",01-FEB-02,"Y","F","C","2017_02_AR0050100_NIBRS",24247255,0
2017,7515683,772,1,2017,"I",01-JAN-01,"Y","F","C","2017_01_AR0720300_NIBRS",20573577,0
2017,7530149,772,2,2017,"I",01-FEB-02,"Y","F","C","2017_02_AR0720300_NIBRS",20573593,0
2017,7552616,772,3,2017,"I",01-MAR-03,"Y","F","C","2017_03_AR0720300_NIBRS",6915405,0
2017,7596326,772,4,2017,"I",01-APR-04,"Y","F","C","2017_04_AR0720300_NIBRS",20573612,0
2017,7611737,772,5,2017,"I",01-MAY-05,"Y","F","C","2017_05_AR0720300_NIBRS",20573639,0
2017,7667770,772,6,2017,"I",01-JUN-06,"Y","F","C","2017_06_AR0720300_NIBRS",20573669,0
2017,8011549,772,7,2017,"I",01-JUL-07,"Y","F","C","2017_07_AR0720300_NIBRS",20573553,0
2017,7851319,772,8,2017,"I",01-AUG-08,"Y","F","C","2017_08_AR0720300_NIBRS",20573692,0
2017,7881003,772,9,2017,"I",01-SEP-09,"Y","F","C","2017_09_AR0720300_NIBRS",21580771,0
2017,7925681,772,10,2017,"I",01-OCT-10,"Y","F","C","2017_10_AR0720300_NIBRS",27639576,0
2017,7956169,772,11,2017,"I",01-NOV-11,"Y","F","C","2017_11_AR0720300_NIBRS",18870518,0
2017,8011554,772,12,2017,"I",01-DEC-12,"Y","F","C","2017_12_AR0720300_NIBRS",21580868,0
2017,7592316,514,1,2017,"I",01-JAN-01,"Y","F","C","2017_01_AR0040400_NIBRS",20417849,0
2017,7592382,514,2,2017,"I",01-FEB-02,"Y","F","C","2017_02_AR0040400_NIBRS",20417901,0
2017,7592401,514,3,2017,"I",01-MAR-03,"Y","F","C","2017_03_AR0040400_NIBRS",20417955,0
2017,7847994,514,4,2017,"I",01-APR-04,"Y","F","C","2017_04_AR0040400_NIBRS",20418009,0
2017,7847995,514,5,2017,"I",01-MAY-05,"Y","F","C","2017_05_AR0040400_NIBRS",20417834,0
2017,7847996,514,6,2017,"I",01-JUN-06,"Y","F","C","2017_06_AR0040400_NIBRS",15845189,0
2017,7847997,514,7,2017,"I",01-JUL-07,"Y","F","C","2017_07_AR0040400_NIBRS",15845214,0
2017,7847998,514,8,2017,"I",01-AUG-08,"Y","F","C","2017_08_AR0040400_NIBRS",20418044,0
2017,7879539,514,9,2017,"I",01-SEP-09,"Y","F","C","2017_09_AR0040400_NIBRS",20418094,0
2017,8005503,514,10,2017,"I",01-OCT-10,"Y","F","C","2017_10_AR0040400_NIBRS",20418183,0
2017,8005505,514,11,2017,"I",01-NOV-11,"Y","F","C","2017_11_AR0040400_NIBRS",20418223,0
2017,8005508,514,12,2017,"I",01-DEC-12,"Y","F","C","2017_12_AR0040400_NIBRS",20418252,0
2017,7512325,592,1,2017,"I",01-JAN-01,"Y","F","C","2017_01_AR0230200_NIBRS",15892240,0
