"DATA_YEAR","ARRESTEE_ID","WEAPON_ID","NIBRS_ARRESTEE_WEAPON_ID"
2017,26823915,1,26844919
2017,26823973,1,26844976
2017,26824003,1,26845007
2017,26824148,1,26845150
2017,26824155,1,26845159
2017,26824216,7,26845220
2017,26824340,1,26845346
2017,26824447,1,26845453
2017,26824583,1,26845589
2017,26824689,1,26845692
2017,26824663,1,26845669
2017,26824690,1,26845696
2017,26824739,1,26845742
2017,26824745,1,26845748
2017,26824768,1,26845772
2017,26824782,1,26845788
2017,26824795,1,26845800
2017,26824846,1,26845851
2017,26824852,1,26845857
2017,26824861,1,26845867
2017,26824892,1,26845897
2017,26824902,1,26845907
2017,26824921,1,26845926
2017,26824972,1,26845977
2017,26825028,1,26846033
2017,26825026,1,26846032
2017,26825051,1,26846059
2017,26825071,1,26846076
2017,26825144,1,26846149
2017,26825193,1,26846198
2017,26825177,1,26846181
2017,26825191,1,26846195
2017,26825217,1,26846222
2017,26825233,1,26846238
2017,26825243,1,26846248
2017,26825355,1,26846361
2017,26825363,1,26846368
2017,26825436,1,26846441
2017,26825476,1,26846481
2017,26825484,1,26846489
2017,26825485,1,26846491
2017,26825504,1,26846509
2017,26825533,1,26846538
2017,26825538,1,26846543
2017,26825544,1,26846549
2017,26825553,1,26846558
2017,26825566,1,26846571
2017,26825597,1,26846602
2017,26825625,1,26846630
2017,26825626,1,26846632
2017,26869549,1,26890597
2017,26869562,1,26890610
2017,26869625,1,26890673
2017,26869732,1,26890779
2017,26869778,1,26890826
2017,26869804,1,26890852
2017,26869829,1,26890877
2017,26869835,1,26890883
2017,26869842,1,26890889
2017,26869840,1,26890888
2017,26869858,1,26890906
2017,26869963,1,26891011
2017,26870010,1,26891058
2017,26870040,1,26891088
2017,26870108,1,26891157
2017,26870138,1,26891186
2017,26870141,1,26891189
2017,26870142,1,26891190
2017,26870147,1,26891196
2017,26870167,1,26891215
2017,26870171,1,26891219
2017,26870184,1,26891232
2017,26870191,1,26891239
2017,26870249,1,26891296
2017,26870301,1,26891349
2017,26870395,1,26891443
2017,26870610,1,26891656
2017,26870684,1,26891731
2017,26870678,1,26891727
2017,26870712,1,26891760
2017,26870720,1,26891768
2017,26870719,1,26891767
2017,26870754,1,26891802
2017,26870756,1,26891804
2017,26870766,1,26891814
2017,26870765,1,26891813
2017,26823950,1,26844954
2017,26824072,7,26845076
2017,26823929,1,26844934
2017,28350539,1,28375117
2017,28350565,1,28375143
2017,28350617,1,28375195
2017,28350616,1,28375194
2017,28350754,1,28375333
2017,28350770,1,28375348
2017,28350931,1,28375509
2017,28350932,1,28375510
2017,28351450,1,28376028
2017,28351443,1,28376021
2017,28351448,1,28376026
2017,28351477,1,28376055
2017,28351492,7,28376070
2017,28351519,1,28376097
2017,28351549,1,28376126
2017,28351550,1,28376129
2017,28351563,1,28376142
2017,28351562,1,28376141
2017,28351570,1,28376149
2017,28351586,1,28376164
2017,28351641,1,28376220
2017,28351669,1,28376245
2017,28351693,1,28376272
2017,28351719,6,28376297
2017,28351744,1,28376322
2017,28351748,1,28376327
2017,28351753,1,28376332
2017,28351780,1,28376359
2017,28351787,1,28376366
2017,29699044,1,29720754
2017,29695322,1,29720810
2017,29699095,1,29720811
2017,29695323,1,29718183
2017,28346162,1,28370737
2017,28346241,1,28370815
2017,28346275,1,28370850
2017,28346473,1,28371048
2017,28346489,1,28371064
2017,28346504,1,28371079
2017,28346531,1,28371106
2017,28346573,1,28371148
2017,28346628,1,28371203
2017,28346701,1,28371276
2017,28346839,1,28371415
2017,28346899,1,28371475
2017,28346894,1,28371470
2017,28346911,1,28371487
2017,28346922,1,28371495
2017,26868516,1,26889563
2017,26868526,1,26889573
2017,26868642,3,26889689
2017,26868777,1,26889823
2017,26868819,1,26889867
2017,26868860,1,26889907
2017,26868944,1,26889991
2017,26869014,1,26890062
2017,26869081,1,26890128
2017,26869089,1,26890136
2017,26869210,1,26890257
2017,28347025,1,28371602
2017,28347024,1,28371601
2017,28347045,1,28371622
2017,28347050,1,28371626
2017,28347053,1,28371629
2017,28347055,1,28371631
2017,28347062,1,28371638
2017,28347060,1,28371637
2017,28347140,1,28371718
2017,28347211,7,28371787
2017,28347341,1,28371917
2017,28347343,1,28371918
2017,28347576,1,28372153
2017,28347595,1,28372172
2017,28347614,1,28372191
2017,28347621,1,28372198
2017,28347619,1,28372196
2017,28347620,1,28372197
2017,28347630,1,28372207
2017,26869801,1,26890849
2017,26869896,1,26890944
2017,26869975,1,26891022
2017,28347629,1,28372206
2017,26870001,1,26891049
2017,26870044,1,26891092
2017,26870061,1,26891109
2017,26870075,1,26891123
2017,28347652,1,28372227
2017,26870125,1,26891174
2017,28347670,1,28372247
2017,26870130,1,26891179
2017,26870170,1,26891218
2017,26870186,1,26891234
2017,28347691,1,28372268
2017,26870242,1,26891290
2017,28347689,1,28372266
2017,28347736,1,28372312
2017,28347784,1,28372361
2017,28347795,1,28372372
2017,28347811,1,28372388
2017,28347813,1,28372390
2017,28347814,1,28372391
2017,28347888,1,28372465
2017,28347928,1,28372502
2017,28347963,1,28372540
2017,26870642,1,26891690
2017,26870695,1,26891743
2017,28347967,1,28372545
2017,26870857,1,26891905
2017,26870902,1,26891950
2017,26870938,1,26891986
2017,28347962,1,28372541
2017,26870953,1,26892001
2017,26870994,1,26892043
2017,28347973,1,28372551
2017,26871127,1,26892175
2017,26871140,1,26892188
2017,28347984,1,28372562
2017,28392162,3,28416790
2017,28392169,1,28416797
2017,28392192,1,28416819
2017,28392194,1,28416823
2017,28392213,1,28416841
2017,28392216,1,28416845
2017,28392240,1,28416868
2017,28392235,1,28416863
2017,28392266,1,28416894
2017,28392272,1,28416900
2017,28392276,1,28416905
2017,28392286,1,28416914
2017,28392318,1,28416946
2017,28392323,1,28416951
2017,26850544,1,26871573
2017,26850585,1,26871614
2017,26850586,1,26871615
2017,26850644,1,26871673
2017,26850690,1,26871719
2017,26850818,1,26871847
2017,26850961,1,26871990
2017,26850963,1,26871992
2017,26851437,1,26872466
2017,26851464,1,26872493
2017,26851477,1,26872506
2017,26851548,1,26872577
2017,26851560,1,26872589
2017,26851579,1,26872608
2017,26851597,1,26872626
2017,26851598,1,26872627
2017,26851832,1,26872861
2017,26851854,1,26872883
2017,26851889,1,26872919
2017,26851920,1,26872949
2017,26851967,3,26872996
2017,26851978,1,26873008
2017,26852137,1,26873166
2017,26852248,1,26873277
2017,26852352,1,26873381
2017,26852354,1,26873383
2017,26852669,1,26873701
2017,26852668,1,26873700
2017,26852674,1,26873706
2017,26852686,1,26873720
